Query,Result
507,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer1816, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3541, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11106, http://db.uwaterloo.ca/~galuc/wsdbm/Offer15632, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3925, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4392, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3267]"
508,[http://db.uwaterloo.ca/~galuc/wsdbm/Offer11664]
509,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer12844, http://db.uwaterloo.ca/~galuc/wsdbm/Offer8770, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3842, http://db.uwaterloo.ca/~galuc/wsdbm/Offer2463]"
510,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer5268, http://db.uwaterloo.ca/~galuc/wsdbm/Offer1076, http://db.uwaterloo.ca/~galuc/wsdbm/Offer12374, http://db.uwaterloo.ca/~galuc/wsdbm/Offer12505]"
511,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer2722, http://db.uwaterloo.ca/~galuc/wsdbm/Offer9632]"
512,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer15839, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3283, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10185, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17434, http://db.uwaterloo.ca/~galuc/wsdbm/Offer2728]"
513,[]
514,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer1920, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10336, http://db.uwaterloo.ca/~galuc/wsdbm/Offer7135, http://db.uwaterloo.ca/~galuc/wsdbm/Offer634]"
515,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer16885, http://db.uwaterloo.ca/~galuc/wsdbm/Offer9374]"
516,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer12993, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10920, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17250, http://db.uwaterloo.ca/~galuc/wsdbm/Offer5428, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10102, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10944, http://db.uwaterloo.ca/~galuc/wsdbm/Offer2000, http://db.uwaterloo.ca/~galuc/wsdbm/Offer7471]"
517,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer6901, http://db.uwaterloo.ca/~galuc/wsdbm/Offer14877, http://db.uwaterloo.ca/~galuc/wsdbm/Offer487, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3573, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11243]"
518,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer591, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6135, http://db.uwaterloo.ca/~galuc/wsdbm/Offer8117, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3883, http://db.uwaterloo.ca/~galuc/wsdbm/Offer9593, http://db.uwaterloo.ca/~galuc/wsdbm/Offer1660]"
519,[]
520,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer9129, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3548, http://db.uwaterloo.ca/~galuc/wsdbm/Offer1297, http://db.uwaterloo.ca/~galuc/wsdbm/Offer8347, http://db.uwaterloo.ca/~galuc/wsdbm/Offer7930, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4685, http://db.uwaterloo.ca/~galuc/wsdbm/Offer2183, http://db.uwaterloo.ca/~galuc/wsdbm/Offer5345, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6494]"
521,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer14614, http://db.uwaterloo.ca/~galuc/wsdbm/Offer7577, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10052, http://db.uwaterloo.ca/~galuc/wsdbm/Offer2479, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11201, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3606]"
522,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer17861, http://db.uwaterloo.ca/~galuc/wsdbm/Offer1866, http://db.uwaterloo.ca/~galuc/wsdbm/Offer427, http://db.uwaterloo.ca/~galuc/wsdbm/Offer15765]"
523,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer9770, http://db.uwaterloo.ca/~galuc/wsdbm/Offer1872, http://db.uwaterloo.ca/~galuc/wsdbm/Offer14985, http://db.uwaterloo.ca/~galuc/wsdbm/Offer9704]"
524,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer6901, http://db.uwaterloo.ca/~galuc/wsdbm/Offer14877, http://db.uwaterloo.ca/~galuc/wsdbm/Offer487, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3573, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11243]"
525,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer13519, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11462, http://db.uwaterloo.ca/~galuc/wsdbm/Offer14629, http://db.uwaterloo.ca/~galuc/wsdbm/Offer16821]"
526,[http://db.uwaterloo.ca/~galuc/wsdbm/Offer13353]
527,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer12905, http://db.uwaterloo.ca/~galuc/wsdbm/Offer1467, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4531]"
528,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer10011, http://db.uwaterloo.ca/~galuc/wsdbm/Offer7952, http://db.uwaterloo.ca/~galuc/wsdbm/Offer12587, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6879, http://db.uwaterloo.ca/~galuc/wsdbm/Offer1949]"
529,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer1430, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10613, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11118, http://db.uwaterloo.ca/~galuc/wsdbm/Offer13418, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3699]"
530,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer514, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4086, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10441]"
531,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer12163, http://db.uwaterloo.ca/~galuc/wsdbm/Offer12539, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10925]"
532,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer4181, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17871, http://db.uwaterloo.ca/~galuc/wsdbm/Offer1803, http://db.uwaterloo.ca/~galuc/wsdbm/Offer16616]"
533,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer853, http://db.uwaterloo.ca/~galuc/wsdbm/Offer1576, http://db.uwaterloo.ca/~galuc/wsdbm/Offer14578, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6042, http://db.uwaterloo.ca/~galuc/wsdbm/Offer7011, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6151, http://db.uwaterloo.ca/~galuc/wsdbm/Offer14539, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10492, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4823]"
534,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer4548, http://db.uwaterloo.ca/~galuc/wsdbm/Offer12178, http://db.uwaterloo.ca/~galuc/wsdbm/Offer5187, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4273]"
535,[http://db.uwaterloo.ca/~galuc/wsdbm/Offer17696]
536,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer17654, http://db.uwaterloo.ca/~galuc/wsdbm/Offer15353, http://db.uwaterloo.ca/~galuc/wsdbm/Offer7635]"
537,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer16454, http://db.uwaterloo.ca/~galuc/wsdbm/Offer15131]"
538,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer12460, http://db.uwaterloo.ca/~galuc/wsdbm/Offer5913, http://db.uwaterloo.ca/~galuc/wsdbm/Offer2704, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11042, http://db.uwaterloo.ca/~galuc/wsdbm/Offer14419, http://db.uwaterloo.ca/~galuc/wsdbm/Offer2528, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3391]"
539,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer10273, http://db.uwaterloo.ca/~galuc/wsdbm/Offer12380, http://db.uwaterloo.ca/~galuc/wsdbm/Offer9654]"
540,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer5750, http://db.uwaterloo.ca/~galuc/wsdbm/Offer7192, http://db.uwaterloo.ca/~galuc/wsdbm/Offer5316, http://db.uwaterloo.ca/~galuc/wsdbm/Offer15463, http://db.uwaterloo.ca/~galuc/wsdbm/Offer8507]"
541,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer17585, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17803, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11701, http://db.uwaterloo.ca/~galuc/wsdbm/Offer14526, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11882]"
542,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer11305, http://db.uwaterloo.ca/~galuc/wsdbm/Offer15427, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4746, http://db.uwaterloo.ca/~galuc/wsdbm/Offer13013, http://db.uwaterloo.ca/~galuc/wsdbm/Offer190, http://db.uwaterloo.ca/~galuc/wsdbm/Offer1308, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4493]"
543,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer16079, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11894, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4912]"
544,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer6291, http://db.uwaterloo.ca/~galuc/wsdbm/Offer16450, http://db.uwaterloo.ca/~galuc/wsdbm/Offer9195, http://db.uwaterloo.ca/~galuc/wsdbm/Offer5283]"
545,[http://db.uwaterloo.ca/~galuc/wsdbm/Offer6213]
546,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer6434, http://db.uwaterloo.ca/~galuc/wsdbm/Offer7860, http://db.uwaterloo.ca/~galuc/wsdbm/Offer15480, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11711]"
547,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer16986, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10474]"
548,[http://db.uwaterloo.ca/~galuc/wsdbm/Offer12282]
549,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer14782, http://db.uwaterloo.ca/~galuc/wsdbm/Offer16925]"
550,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer3221, http://db.uwaterloo.ca/~galuc/wsdbm/Offer1271, http://db.uwaterloo.ca/~galuc/wsdbm/Offer15982, http://db.uwaterloo.ca/~galuc/wsdbm/Offer7613, http://db.uwaterloo.ca/~galuc/wsdbm/Offer16159, http://db.uwaterloo.ca/~galuc/wsdbm/Offer8826]"
551,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer13921, http://db.uwaterloo.ca/~galuc/wsdbm/Offer1767]"
552,[]
553,[http://db.uwaterloo.ca/~galuc/wsdbm/Offer11244]
554,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer4529, http://db.uwaterloo.ca/~galuc/wsdbm/Offer15356, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17332, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17472, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6724, http://db.uwaterloo.ca/~galuc/wsdbm/Offer8892]"
555,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer5949, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6302, http://db.uwaterloo.ca/~galuc/wsdbm/Offer9141]"
556,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer3180, http://db.uwaterloo.ca/~galuc/wsdbm/Offer14312, http://db.uwaterloo.ca/~galuc/wsdbm/Offer1039, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17683]"
557,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer2482, http://db.uwaterloo.ca/~galuc/wsdbm/Offer5608, http://db.uwaterloo.ca/~galuc/wsdbm/Offer15973, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10411, http://db.uwaterloo.ca/~galuc/wsdbm/Offer977]"
558,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer7346, http://db.uwaterloo.ca/~galuc/wsdbm/Offer16419, http://db.uwaterloo.ca/~galuc/wsdbm/Offer9456, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4609]"
559,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer13958, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11547, http://db.uwaterloo.ca/~galuc/wsdbm/Offer2041, http://db.uwaterloo.ca/~galuc/wsdbm/Offer12811]"
560,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer16168, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11782, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3869]"
561,[http://db.uwaterloo.ca/~galuc/wsdbm/Offer12282]
562,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer14534, http://db.uwaterloo.ca/~galuc/wsdbm/Offer14876, http://db.uwaterloo.ca/~galuc/wsdbm/Offer12508, http://db.uwaterloo.ca/~galuc/wsdbm/Offer2236]"
563,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer12513, http://db.uwaterloo.ca/~galuc/wsdbm/Offer13703, http://db.uwaterloo.ca/~galuc/wsdbm/Offer14542, http://db.uwaterloo.ca/~galuc/wsdbm/Offer700, http://db.uwaterloo.ca/~galuc/wsdbm/Offer9111]"
564,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer2468, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11750, http://db.uwaterloo.ca/~galuc/wsdbm/Offer14739, http://db.uwaterloo.ca/~galuc/wsdbm/Offer2993, http://db.uwaterloo.ca/~galuc/wsdbm/Offer8662]"
565,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer13888, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4956, http://db.uwaterloo.ca/~galuc/wsdbm/Offer5501, http://db.uwaterloo.ca/~galuc/wsdbm/Offer16673, http://db.uwaterloo.ca/~galuc/wsdbm/Offer2905, http://db.uwaterloo.ca/~galuc/wsdbm/Offer13549]"
566,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer14408, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4946, http://db.uwaterloo.ca/~galuc/wsdbm/Offer7788, http://db.uwaterloo.ca/~galuc/wsdbm/Offer13455, http://db.uwaterloo.ca/~galuc/wsdbm/Offer8920, http://db.uwaterloo.ca/~galuc/wsdbm/Offer7021, http://db.uwaterloo.ca/~galuc/wsdbm/Offer7207, http://db.uwaterloo.ca/~galuc/wsdbm/Offer14673]"
567,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer467, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6707, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11427, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3364, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6108, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10371, http://db.uwaterloo.ca/~galuc/wsdbm/Offer12009, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11423, http://db.uwaterloo.ca/~galuc/wsdbm/Offer7415]"
568,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer13507, http://db.uwaterloo.ca/~galuc/wsdbm/Offer12022, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3730, http://db.uwaterloo.ca/~galuc/wsdbm/Offer15642]"
569,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer15985, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3410, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11765, http://db.uwaterloo.ca/~galuc/wsdbm/Offer7321]"
570,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer12675, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4375, http://db.uwaterloo.ca/~galuc/wsdbm/Offer8087]"
571,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer9559, http://db.uwaterloo.ca/~galuc/wsdbm/Offer2368]"
572,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer8591, http://db.uwaterloo.ca/~galuc/wsdbm/Offer145, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11703, http://db.uwaterloo.ca/~galuc/wsdbm/Offer830]"
573,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer2579, http://db.uwaterloo.ca/~galuc/wsdbm/Offer14471]"
574,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer4290, http://db.uwaterloo.ca/~galuc/wsdbm/Offer13330, http://db.uwaterloo.ca/~galuc/wsdbm/Offer162]"
575,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer4517, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6990, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4839]"
576,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer13273, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4027]"
577,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer8042, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3528, http://db.uwaterloo.ca/~galuc/wsdbm/Offer12594, http://db.uwaterloo.ca/~galuc/wsdbm/Offer16568, http://db.uwaterloo.ca/~galuc/wsdbm/Offer9021, http://db.uwaterloo.ca/~galuc/wsdbm/Offer2554, http://db.uwaterloo.ca/~galuc/wsdbm/Offer8359]"
578,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer12993, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10920, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17250, http://db.uwaterloo.ca/~galuc/wsdbm/Offer5428, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10102, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10944, http://db.uwaterloo.ca/~galuc/wsdbm/Offer2000, http://db.uwaterloo.ca/~galuc/wsdbm/Offer7471]"
579,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer12163, http://db.uwaterloo.ca/~galuc/wsdbm/Offer12539, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10925]"
580,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer121, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17417, http://db.uwaterloo.ca/~galuc/wsdbm/Offer14881]"
581,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer9486, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3861, http://db.uwaterloo.ca/~galuc/wsdbm/Offer2666]"
582,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer9100, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17125, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6264]"
583,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer6055, http://db.uwaterloo.ca/~galuc/wsdbm/Offer1698, http://db.uwaterloo.ca/~galuc/wsdbm/Offer2049, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11932]"
584,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer6607, http://db.uwaterloo.ca/~galuc/wsdbm/Offer2043, http://db.uwaterloo.ca/~galuc/wsdbm/Offer9163, http://db.uwaterloo.ca/~galuc/wsdbm/Offer15916, http://db.uwaterloo.ca/~galuc/wsdbm/Offer14146]"
585,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer16420, http://db.uwaterloo.ca/~galuc/wsdbm/Offer75, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4640, http://db.uwaterloo.ca/~galuc/wsdbm/Offer9397, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4920]"
586,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer15053, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11771]"
587,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer6137, http://db.uwaterloo.ca/~galuc/wsdbm/Offer7620, http://db.uwaterloo.ca/~galuc/wsdbm/Offer15752, http://db.uwaterloo.ca/~galuc/wsdbm/Offer9390, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10453, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3992, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3147]"
588,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer17376, http://db.uwaterloo.ca/~galuc/wsdbm/Offer91, http://db.uwaterloo.ca/~galuc/wsdbm/Offer15499, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3097, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6786, http://db.uwaterloo.ca/~galuc/wsdbm/Offer2337]"
589,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer16917, http://db.uwaterloo.ca/~galuc/wsdbm/Offer1443, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11688, http://db.uwaterloo.ca/~galuc/wsdbm/Offer16592]"
590,[http://db.uwaterloo.ca/~galuc/wsdbm/Offer2027]
591,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer15037, http://db.uwaterloo.ca/~galuc/wsdbm/Offer16373, http://db.uwaterloo.ca/~galuc/wsdbm/Offer13291, http://db.uwaterloo.ca/~galuc/wsdbm/Offer9008]"
592,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer4143, http://db.uwaterloo.ca/~galuc/wsdbm/Offer4289, http://db.uwaterloo.ca/~galuc/wsdbm/Offer14431]"
593,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer9010, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6290, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6905, http://db.uwaterloo.ca/~galuc/wsdbm/Offer5233, http://db.uwaterloo.ca/~galuc/wsdbm/Offer5598, http://db.uwaterloo.ca/~galuc/wsdbm/Offer7194]"
594,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer17691, http://db.uwaterloo.ca/~galuc/wsdbm/Offer9911]"
595,[http://db.uwaterloo.ca/~galuc/wsdbm/Offer6383]
596,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer5620, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6850]"
597,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer14416, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3666, http://db.uwaterloo.ca/~galuc/wsdbm/Offer5318]"
598,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer8468, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17923, http://db.uwaterloo.ca/~galuc/wsdbm/Offer9480]"
599,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer16560, http://db.uwaterloo.ca/~galuc/wsdbm/Offer16546]"
600,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer6949, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17132, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6341, http://db.uwaterloo.ca/~galuc/wsdbm/Offer5195, http://db.uwaterloo.ca/~galuc/wsdbm/Offer2397, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17224, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3463]"
601,[http://db.uwaterloo.ca/~galuc/wsdbm/Offer11314]
602,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer17585, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17803, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11701, http://db.uwaterloo.ca/~galuc/wsdbm/Offer14526, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11882]"
603,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer13600, http://db.uwaterloo.ca/~galuc/wsdbm/Offer8557]"
604,[http://db.uwaterloo.ca/~galuc/wsdbm/Offer1325]
605,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer2035, http://db.uwaterloo.ca/~galuc/wsdbm/Offer1174, http://db.uwaterloo.ca/~galuc/wsdbm/Offer327]"
606,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer13943, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11206, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10950, http://db.uwaterloo.ca/~galuc/wsdbm/Offer15173]"
607,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer11891, http://db.uwaterloo.ca/~galuc/wsdbm/Offer8498]"
608,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer10922, http://db.uwaterloo.ca/~galuc/wsdbm/Offer7435, http://db.uwaterloo.ca/~galuc/wsdbm/Offer6417, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10709]"
609,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer11493, http://db.uwaterloo.ca/~galuc/wsdbm/Offer1544]"
610,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer11591, http://db.uwaterloo.ca/~galuc/wsdbm/Offer16761, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3008]"
611,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer12738, http://db.uwaterloo.ca/~galuc/wsdbm/Offer7249]"
612,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer5417, http://db.uwaterloo.ca/~galuc/wsdbm/Offer12065, http://db.uwaterloo.ca/~galuc/wsdbm/Offer1825, http://db.uwaterloo.ca/~galuc/wsdbm/Offer1070, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17112, http://db.uwaterloo.ca/~galuc/wsdbm/Offer12907, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11058]"
613,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer17828, http://db.uwaterloo.ca/~galuc/wsdbm/Offer2297, http://db.uwaterloo.ca/~galuc/wsdbm/Offer2070, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11947, http://db.uwaterloo.ca/~galuc/wsdbm/Offer13863, http://db.uwaterloo.ca/~galuc/wsdbm/Offer13252]"
614,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer120, http://db.uwaterloo.ca/~galuc/wsdbm/Offer3993, http://db.uwaterloo.ca/~galuc/wsdbm/Offer14704, http://db.uwaterloo.ca/~galuc/wsdbm/Offer16629, http://db.uwaterloo.ca/~galuc/wsdbm/Offer16360, http://db.uwaterloo.ca/~galuc/wsdbm/Offer5820, http://db.uwaterloo.ca/~galuc/wsdbm/Offer2097]"
615,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer7602, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11412]"
616,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer4052, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10349, http://db.uwaterloo.ca/~galuc/wsdbm/Offer17511, http://db.uwaterloo.ca/~galuc/wsdbm/Offer15364, http://db.uwaterloo.ca/~galuc/wsdbm/Offer1588]"
617,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer10644, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11254, http://db.uwaterloo.ca/~galuc/wsdbm/Offer11734]"
618,"[http://db.uwaterloo.ca/~galuc/wsdbm/Offer5702, http://db.uwaterloo.ca/~galuc/wsdbm/Offer12752, http://db.uwaterloo.ca/~galuc/wsdbm/Offer9961, http://db.uwaterloo.ca/~galuc/wsdbm/Offer10743, http://db.uwaterloo.ca/~galuc/wsdbm/Offer981]"
