Query,Result
533,"[http://db.uwaterloo.ca/~galuc/wsdbm/User3611, http://db.uwaterloo.ca/~galuc/wsdbm/User14664, http://db.uwaterloo.ca/~galuc/wsdbm/User15904, http://db.uwaterloo.ca/~galuc/wsdbm/User17378, http://db.uwaterloo.ca/~galuc/wsdbm/User7684, http://db.uwaterloo.ca/~galuc/wsdbm/User16519, http://db.uwaterloo.ca/~galuc/wsdbm/User4933, http://db.uwaterloo.ca/~galuc/wsdbm/User578, http://db.uwaterloo.ca/~galuc/wsdbm/User7335, http://db.uwaterloo.ca/~galuc/wsdbm/User11929, http://db.uwaterloo.ca/~galuc/wsdbm/User8201, http://db.uwaterloo.ca/~galuc/wsdbm/User13379]"
534,"[http://db.uwaterloo.ca/~galuc/wsdbm/User3149, http://db.uwaterloo.ca/~galuc/wsdbm/User11955, http://db.uwaterloo.ca/~galuc/wsdbm/User15279, http://db.uwaterloo.ca/~galuc/wsdbm/User7519, http://db.uwaterloo.ca/~galuc/wsdbm/User5154, http://db.uwaterloo.ca/~galuc/wsdbm/User10130, http://db.uwaterloo.ca/~galuc/wsdbm/User13738, http://db.uwaterloo.ca/~galuc/wsdbm/User9251, http://db.uwaterloo.ca/~galuc/wsdbm/User5548, http://db.uwaterloo.ca/~galuc/wsdbm/User9200, http://db.uwaterloo.ca/~galuc/wsdbm/User14446, http://db.uwaterloo.ca/~galuc/wsdbm/User4776, http://db.uwaterloo.ca/~galuc/wsdbm/User9381, http://db.uwaterloo.ca/~galuc/wsdbm/User5942, http://db.uwaterloo.ca/~galuc/wsdbm/User16759, http://db.uwaterloo.ca/~galuc/wsdbm/User16667, http://db.uwaterloo.ca/~galuc/wsdbm/User19896]"
535,"[http://db.uwaterloo.ca/~galuc/wsdbm/User17811, http://db.uwaterloo.ca/~galuc/wsdbm/User19758, http://db.uwaterloo.ca/~galuc/wsdbm/User16087, http://db.uwaterloo.ca/~galuc/wsdbm/User19976, http://db.uwaterloo.ca/~galuc/wsdbm/User7037, http://db.uwaterloo.ca/~galuc/wsdbm/User16972, http://db.uwaterloo.ca/~galuc/wsdbm/User12668, http://db.uwaterloo.ca/~galuc/wsdbm/User5659, http://db.uwaterloo.ca/~galuc/wsdbm/User19076]"
536,"[http://db.uwaterloo.ca/~galuc/wsdbm/User8429, http://db.uwaterloo.ca/~galuc/wsdbm/User9247, http://db.uwaterloo.ca/~galuc/wsdbm/User15933, http://db.uwaterloo.ca/~galuc/wsdbm/User1820, http://db.uwaterloo.ca/~galuc/wsdbm/User785, http://db.uwaterloo.ca/~galuc/wsdbm/User19231, http://db.uwaterloo.ca/~galuc/wsdbm/User13718, http://db.uwaterloo.ca/~galuc/wsdbm/User6153, http://db.uwaterloo.ca/~galuc/wsdbm/User4746, http://db.uwaterloo.ca/~galuc/wsdbm/User4901, http://db.uwaterloo.ca/~galuc/wsdbm/User1628, http://db.uwaterloo.ca/~galuc/wsdbm/User9420]"
537,"[http://db.uwaterloo.ca/~galuc/wsdbm/User3758, http://db.uwaterloo.ca/~galuc/wsdbm/User10687, http://db.uwaterloo.ca/~galuc/wsdbm/User13457, http://db.uwaterloo.ca/~galuc/wsdbm/User19318, http://db.uwaterloo.ca/~galuc/wsdbm/User16665, http://db.uwaterloo.ca/~galuc/wsdbm/User5438, http://db.uwaterloo.ca/~galuc/wsdbm/User15483, http://db.uwaterloo.ca/~galuc/wsdbm/User1962, http://db.uwaterloo.ca/~galuc/wsdbm/User15575, http://db.uwaterloo.ca/~galuc/wsdbm/User9582, http://db.uwaterloo.ca/~galuc/wsdbm/User16556, http://db.uwaterloo.ca/~galuc/wsdbm/User18654, http://db.uwaterloo.ca/~galuc/wsdbm/User10513, http://db.uwaterloo.ca/~galuc/wsdbm/User5993]"
538,"[http://db.uwaterloo.ca/~galuc/wsdbm/User16881, http://db.uwaterloo.ca/~galuc/wsdbm/User8709, http://db.uwaterloo.ca/~galuc/wsdbm/User7356, http://db.uwaterloo.ca/~galuc/wsdbm/User12713, http://db.uwaterloo.ca/~galuc/wsdbm/User6116, http://db.uwaterloo.ca/~galuc/wsdbm/User1576, http://db.uwaterloo.ca/~galuc/wsdbm/User15719]"
539,"[http://db.uwaterloo.ca/~galuc/wsdbm/User17445, http://db.uwaterloo.ca/~galuc/wsdbm/User3392, http://db.uwaterloo.ca/~galuc/wsdbm/User16087, http://db.uwaterloo.ca/~galuc/wsdbm/User15304, http://db.uwaterloo.ca/~galuc/wsdbm/User2270, http://db.uwaterloo.ca/~galuc/wsdbm/User6291, http://db.uwaterloo.ca/~galuc/wsdbm/User6683, http://db.uwaterloo.ca/~galuc/wsdbm/User18014, http://db.uwaterloo.ca/~galuc/wsdbm/User729, http://db.uwaterloo.ca/~galuc/wsdbm/User4500, http://db.uwaterloo.ca/~galuc/wsdbm/User6353]"
540,"[http://db.uwaterloo.ca/~galuc/wsdbm/User13556, http://db.uwaterloo.ca/~galuc/wsdbm/User5305, http://db.uwaterloo.ca/~galuc/wsdbm/User16539, http://db.uwaterloo.ca/~galuc/wsdbm/User14222, http://db.uwaterloo.ca/~galuc/wsdbm/User1093, http://db.uwaterloo.ca/~galuc/wsdbm/User17454, http://db.uwaterloo.ca/~galuc/wsdbm/User10774, http://db.uwaterloo.ca/~galuc/wsdbm/User1495, http://db.uwaterloo.ca/~galuc/wsdbm/User8312, http://db.uwaterloo.ca/~galuc/wsdbm/User1437, http://db.uwaterloo.ca/~galuc/wsdbm/User8448, http://db.uwaterloo.ca/~galuc/wsdbm/User2905, http://db.uwaterloo.ca/~galuc/wsdbm/User16326, http://db.uwaterloo.ca/~galuc/wsdbm/User15914, http://db.uwaterloo.ca/~galuc/wsdbm/User10122, http://db.uwaterloo.ca/~galuc/wsdbm/User461, http://db.uwaterloo.ca/~galuc/wsdbm/User9373, http://db.uwaterloo.ca/~galuc/wsdbm/User8096, http://db.uwaterloo.ca/~galuc/wsdbm/User7852]"
541,"[http://db.uwaterloo.ca/~galuc/wsdbm/User12533, http://db.uwaterloo.ca/~galuc/wsdbm/User288, http://db.uwaterloo.ca/~galuc/wsdbm/User14704, http://db.uwaterloo.ca/~galuc/wsdbm/User7790, http://db.uwaterloo.ca/~galuc/wsdbm/User12326, http://db.uwaterloo.ca/~galuc/wsdbm/User580, http://db.uwaterloo.ca/~galuc/wsdbm/User19320, http://db.uwaterloo.ca/~galuc/wsdbm/User18775, http://db.uwaterloo.ca/~galuc/wsdbm/User17861, http://db.uwaterloo.ca/~galuc/wsdbm/User15703, http://db.uwaterloo.ca/~galuc/wsdbm/User5890, http://db.uwaterloo.ca/~galuc/wsdbm/User17174, http://db.uwaterloo.ca/~galuc/wsdbm/User2228, http://db.uwaterloo.ca/~galuc/wsdbm/User477, http://db.uwaterloo.ca/~galuc/wsdbm/User2400, http://db.uwaterloo.ca/~galuc/wsdbm/User16628, http://db.uwaterloo.ca/~galuc/wsdbm/User14632, http://db.uwaterloo.ca/~galuc/wsdbm/User13101, http://db.uwaterloo.ca/~galuc/wsdbm/User522, http://db.uwaterloo.ca/~galuc/wsdbm/User18772, http://db.uwaterloo.ca/~galuc/wsdbm/User13463, http://db.uwaterloo.ca/~galuc/wsdbm/User1133, http://db.uwaterloo.ca/~galuc/wsdbm/User18501, http://db.uwaterloo.ca/~galuc/wsdbm/User19224, http://db.uwaterloo.ca/~galuc/wsdbm/User17434, http://db.uwaterloo.ca/~galuc/wsdbm/User4907, http://db.uwaterloo.ca/~galuc/wsdbm/User14797, http://db.uwaterloo.ca/~galuc/wsdbm/User13990, http://db.uwaterloo.ca/~galuc/wsdbm/User10261, http://db.uwaterloo.ca/~galuc/wsdbm/User12103, http://db.uwaterloo.ca/~galuc/wsdbm/User6852, http://db.uwaterloo.ca/~galuc/wsdbm/User2936, http://db.uwaterloo.ca/~galuc/wsdbm/User245, http://db.uwaterloo.ca/~galuc/wsdbm/User16625, http://db.uwaterloo.ca/~galuc/wsdbm/User3092, http://db.uwaterloo.ca/~galuc/wsdbm/User8953, http://db.uwaterloo.ca/~galuc/wsdbm/User1920, http://db.uwaterloo.ca/~galuc/wsdbm/User14158, http://db.uwaterloo.ca/~galuc/wsdbm/User4695]"
542,"[http://db.uwaterloo.ca/~galuc/wsdbm/User6369, http://db.uwaterloo.ca/~galuc/wsdbm/User14258, http://db.uwaterloo.ca/~galuc/wsdbm/User3711, http://db.uwaterloo.ca/~galuc/wsdbm/User16300, http://db.uwaterloo.ca/~galuc/wsdbm/User12624, http://db.uwaterloo.ca/~galuc/wsdbm/User10972, http://db.uwaterloo.ca/~galuc/wsdbm/User14089, http://db.uwaterloo.ca/~galuc/wsdbm/User737, http://db.uwaterloo.ca/~galuc/wsdbm/User12568, http://db.uwaterloo.ca/~galuc/wsdbm/User4033, http://db.uwaterloo.ca/~galuc/wsdbm/User6877, http://db.uwaterloo.ca/~galuc/wsdbm/User12575, http://db.uwaterloo.ca/~galuc/wsdbm/User1212]"
543,"[http://db.uwaterloo.ca/~galuc/wsdbm/User1740, http://db.uwaterloo.ca/~galuc/wsdbm/User13250, http://db.uwaterloo.ca/~galuc/wsdbm/User2800, http://db.uwaterloo.ca/~galuc/wsdbm/User7997, http://db.uwaterloo.ca/~galuc/wsdbm/User1574, http://db.uwaterloo.ca/~galuc/wsdbm/User12422, http://db.uwaterloo.ca/~galuc/wsdbm/User10687, http://db.uwaterloo.ca/~galuc/wsdbm/User16739, http://db.uwaterloo.ca/~galuc/wsdbm/User3522, http://db.uwaterloo.ca/~galuc/wsdbm/User2465, http://db.uwaterloo.ca/~galuc/wsdbm/User2801, http://db.uwaterloo.ca/~galuc/wsdbm/User14146, http://db.uwaterloo.ca/~galuc/wsdbm/User9483, http://db.uwaterloo.ca/~galuc/wsdbm/User1660, http://db.uwaterloo.ca/~galuc/wsdbm/User12662, http://db.uwaterloo.ca/~galuc/wsdbm/User18997, http://db.uwaterloo.ca/~galuc/wsdbm/User2824, http://db.uwaterloo.ca/~galuc/wsdbm/User7360, http://db.uwaterloo.ca/~galuc/wsdbm/User5297, http://db.uwaterloo.ca/~galuc/wsdbm/User3308, http://db.uwaterloo.ca/~galuc/wsdbm/User4121, http://db.uwaterloo.ca/~galuc/wsdbm/User254, http://db.uwaterloo.ca/~galuc/wsdbm/User17263, http://db.uwaterloo.ca/~galuc/wsdbm/User6644, http://db.uwaterloo.ca/~galuc/wsdbm/User1603, http://db.uwaterloo.ca/~galuc/wsdbm/User12567, http://db.uwaterloo.ca/~galuc/wsdbm/User6388, http://db.uwaterloo.ca/~galuc/wsdbm/User13376]"
544,"[http://db.uwaterloo.ca/~galuc/wsdbm/User16858, http://db.uwaterloo.ca/~galuc/wsdbm/User8058, http://db.uwaterloo.ca/~galuc/wsdbm/User11097, http://db.uwaterloo.ca/~galuc/wsdbm/User11751, http://db.uwaterloo.ca/~galuc/wsdbm/User567, http://db.uwaterloo.ca/~galuc/wsdbm/User13000, http://db.uwaterloo.ca/~galuc/wsdbm/User10931, http://db.uwaterloo.ca/~galuc/wsdbm/User679, http://db.uwaterloo.ca/~galuc/wsdbm/User17271]"
545,"[http://db.uwaterloo.ca/~galuc/wsdbm/User5320, http://db.uwaterloo.ca/~galuc/wsdbm/User6369, http://db.uwaterloo.ca/~galuc/wsdbm/User17314, http://db.uwaterloo.ca/~galuc/wsdbm/User10850, http://db.uwaterloo.ca/~galuc/wsdbm/User8565, http://db.uwaterloo.ca/~galuc/wsdbm/User12800, http://db.uwaterloo.ca/~galuc/wsdbm/User15122, http://db.uwaterloo.ca/~galuc/wsdbm/User7637]"
546,"[http://db.uwaterloo.ca/~galuc/wsdbm/User1819, http://db.uwaterloo.ca/~galuc/wsdbm/User7883, http://db.uwaterloo.ca/~galuc/wsdbm/User11978, http://db.uwaterloo.ca/~galuc/wsdbm/User5602, http://db.uwaterloo.ca/~galuc/wsdbm/User9271]"
547,"[http://db.uwaterloo.ca/~galuc/wsdbm/User14101, http://db.uwaterloo.ca/~galuc/wsdbm/User15192, http://db.uwaterloo.ca/~galuc/wsdbm/User18930, http://db.uwaterloo.ca/~galuc/wsdbm/User6705, http://db.uwaterloo.ca/~galuc/wsdbm/User6982, http://db.uwaterloo.ca/~galuc/wsdbm/User10078, http://db.uwaterloo.ca/~galuc/wsdbm/User12425, http://db.uwaterloo.ca/~galuc/wsdbm/User11915, http://db.uwaterloo.ca/~galuc/wsdbm/User2613, http://db.uwaterloo.ca/~galuc/wsdbm/User6910, http://db.uwaterloo.ca/~galuc/wsdbm/User5780, http://db.uwaterloo.ca/~galuc/wsdbm/User2249]"
548,"[http://db.uwaterloo.ca/~galuc/wsdbm/User15504, http://db.uwaterloo.ca/~galuc/wsdbm/User1454, http://db.uwaterloo.ca/~galuc/wsdbm/User12872, http://db.uwaterloo.ca/~galuc/wsdbm/User11152, http://db.uwaterloo.ca/~galuc/wsdbm/User15688, http://db.uwaterloo.ca/~galuc/wsdbm/User779, http://db.uwaterloo.ca/~galuc/wsdbm/User13773, http://db.uwaterloo.ca/~galuc/wsdbm/User8326, http://db.uwaterloo.ca/~galuc/wsdbm/User6864]"
549,"[http://db.uwaterloo.ca/~galuc/wsdbm/User15917, http://db.uwaterloo.ca/~galuc/wsdbm/User3377, http://db.uwaterloo.ca/~galuc/wsdbm/User13109, http://db.uwaterloo.ca/~galuc/wsdbm/User4443, http://db.uwaterloo.ca/~galuc/wsdbm/User4460, http://db.uwaterloo.ca/~galuc/wsdbm/User6652, http://db.uwaterloo.ca/~galuc/wsdbm/User11325, http://db.uwaterloo.ca/~galuc/wsdbm/User11425]"
550,"[http://db.uwaterloo.ca/~galuc/wsdbm/User14174, http://db.uwaterloo.ca/~galuc/wsdbm/User18501, http://db.uwaterloo.ca/~galuc/wsdbm/User4965, http://db.uwaterloo.ca/~galuc/wsdbm/User6169, http://db.uwaterloo.ca/~galuc/wsdbm/User10438, http://db.uwaterloo.ca/~galuc/wsdbm/User15586]"
551,"[http://db.uwaterloo.ca/~galuc/wsdbm/User3443, http://db.uwaterloo.ca/~galuc/wsdbm/User10697, http://db.uwaterloo.ca/~galuc/wsdbm/User15933, http://db.uwaterloo.ca/~galuc/wsdbm/User986, http://db.uwaterloo.ca/~galuc/wsdbm/User16668, http://db.uwaterloo.ca/~galuc/wsdbm/User2810, http://db.uwaterloo.ca/~galuc/wsdbm/User1103, http://db.uwaterloo.ca/~galuc/wsdbm/User3422, http://db.uwaterloo.ca/~galuc/wsdbm/User3690, http://db.uwaterloo.ca/~galuc/wsdbm/User13305, http://db.uwaterloo.ca/~galuc/wsdbm/User13703]"
552,"[http://db.uwaterloo.ca/~galuc/wsdbm/User6158, http://db.uwaterloo.ca/~galuc/wsdbm/User19341, http://db.uwaterloo.ca/~galuc/wsdbm/User2329, http://db.uwaterloo.ca/~galuc/wsdbm/User10766, http://db.uwaterloo.ca/~galuc/wsdbm/User17055, http://db.uwaterloo.ca/~galuc/wsdbm/User10030, http://db.uwaterloo.ca/~galuc/wsdbm/User5532, http://db.uwaterloo.ca/~galuc/wsdbm/User17260, http://db.uwaterloo.ca/~galuc/wsdbm/User12759, http://db.uwaterloo.ca/~galuc/wsdbm/User14422, http://db.uwaterloo.ca/~galuc/wsdbm/User2053, http://db.uwaterloo.ca/~galuc/wsdbm/User6856, http://db.uwaterloo.ca/~galuc/wsdbm/User2009, http://db.uwaterloo.ca/~galuc/wsdbm/User16846, http://db.uwaterloo.ca/~galuc/wsdbm/User2294, http://db.uwaterloo.ca/~galuc/wsdbm/User16463]"
553,"[http://db.uwaterloo.ca/~galuc/wsdbm/User4148, http://db.uwaterloo.ca/~galuc/wsdbm/User518, http://db.uwaterloo.ca/~galuc/wsdbm/User5924, http://db.uwaterloo.ca/~galuc/wsdbm/User12768, http://db.uwaterloo.ca/~galuc/wsdbm/User2226, http://db.uwaterloo.ca/~galuc/wsdbm/User1681]"
554,"[http://db.uwaterloo.ca/~galuc/wsdbm/User8300, http://db.uwaterloo.ca/~galuc/wsdbm/User17499, http://db.uwaterloo.ca/~galuc/wsdbm/User18602, http://db.uwaterloo.ca/~galuc/wsdbm/User567, http://db.uwaterloo.ca/~galuc/wsdbm/User11101, http://db.uwaterloo.ca/~galuc/wsdbm/User2721, http://db.uwaterloo.ca/~galuc/wsdbm/User3949, http://db.uwaterloo.ca/~galuc/wsdbm/User7752]"
555,"[http://db.uwaterloo.ca/~galuc/wsdbm/User4174, http://db.uwaterloo.ca/~galuc/wsdbm/User13041, http://db.uwaterloo.ca/~galuc/wsdbm/User7166, http://db.uwaterloo.ca/~galuc/wsdbm/User14414, http://db.uwaterloo.ca/~galuc/wsdbm/User18589, http://db.uwaterloo.ca/~galuc/wsdbm/User14201, http://db.uwaterloo.ca/~galuc/wsdbm/User15, http://db.uwaterloo.ca/~galuc/wsdbm/User1699, http://db.uwaterloo.ca/~galuc/wsdbm/User8123, http://db.uwaterloo.ca/~galuc/wsdbm/User3660, http://db.uwaterloo.ca/~galuc/wsdbm/User15607, http://db.uwaterloo.ca/~galuc/wsdbm/User19707, http://db.uwaterloo.ca/~galuc/wsdbm/User7925, http://db.uwaterloo.ca/~galuc/wsdbm/User13027, http://db.uwaterloo.ca/~galuc/wsdbm/User4197]"
556,"[http://db.uwaterloo.ca/~galuc/wsdbm/User706, http://db.uwaterloo.ca/~galuc/wsdbm/User5639, http://db.uwaterloo.ca/~galuc/wsdbm/User6927, http://db.uwaterloo.ca/~galuc/wsdbm/User13675, http://db.uwaterloo.ca/~galuc/wsdbm/User2530]"
557,"[http://db.uwaterloo.ca/~galuc/wsdbm/User8497, http://db.uwaterloo.ca/~galuc/wsdbm/User15570, http://db.uwaterloo.ca/~galuc/wsdbm/User7380, http://db.uwaterloo.ca/~galuc/wsdbm/User7908, http://db.uwaterloo.ca/~galuc/wsdbm/User2491, http://db.uwaterloo.ca/~galuc/wsdbm/User9147, http://db.uwaterloo.ca/~galuc/wsdbm/User9073, http://db.uwaterloo.ca/~galuc/wsdbm/User6168]"
558,"[http://db.uwaterloo.ca/~galuc/wsdbm/User13759, http://db.uwaterloo.ca/~galuc/wsdbm/User7445, http://db.uwaterloo.ca/~galuc/wsdbm/User3262, http://db.uwaterloo.ca/~galuc/wsdbm/User4902, http://db.uwaterloo.ca/~galuc/wsdbm/User8689, http://db.uwaterloo.ca/~galuc/wsdbm/User7500, http://db.uwaterloo.ca/~galuc/wsdbm/User14104, http://db.uwaterloo.ca/~galuc/wsdbm/User8980, http://db.uwaterloo.ca/~galuc/wsdbm/User3004]"
559,"[http://db.uwaterloo.ca/~galuc/wsdbm/User13853, http://db.uwaterloo.ca/~galuc/wsdbm/User2720, http://db.uwaterloo.ca/~galuc/wsdbm/User19483, http://db.uwaterloo.ca/~galuc/wsdbm/User1774, http://db.uwaterloo.ca/~galuc/wsdbm/User15893, http://db.uwaterloo.ca/~galuc/wsdbm/User4022, http://db.uwaterloo.ca/~galuc/wsdbm/User6341, http://db.uwaterloo.ca/~galuc/wsdbm/User1299, http://db.uwaterloo.ca/~galuc/wsdbm/User7254, http://db.uwaterloo.ca/~galuc/wsdbm/User5698, http://db.uwaterloo.ca/~galuc/wsdbm/User322, http://db.uwaterloo.ca/~galuc/wsdbm/User11660, http://db.uwaterloo.ca/~galuc/wsdbm/User7700, http://db.uwaterloo.ca/~galuc/wsdbm/User7956, http://db.uwaterloo.ca/~galuc/wsdbm/User11374, http://db.uwaterloo.ca/~galuc/wsdbm/User579, http://db.uwaterloo.ca/~galuc/wsdbm/User5146, http://db.uwaterloo.ca/~galuc/wsdbm/User4460, http://db.uwaterloo.ca/~galuc/wsdbm/User9320, http://db.uwaterloo.ca/~galuc/wsdbm/User4782, http://db.uwaterloo.ca/~galuc/wsdbm/User3688, http://db.uwaterloo.ca/~galuc/wsdbm/User8672, http://db.uwaterloo.ca/~galuc/wsdbm/User1004, http://db.uwaterloo.ca/~galuc/wsdbm/User9846, http://db.uwaterloo.ca/~galuc/wsdbm/User2258, http://db.uwaterloo.ca/~galuc/wsdbm/User10035, http://db.uwaterloo.ca/~galuc/wsdbm/User8922, http://db.uwaterloo.ca/~galuc/wsdbm/User17102, http://db.uwaterloo.ca/~galuc/wsdbm/User18607, http://db.uwaterloo.ca/~galuc/wsdbm/User2190, http://db.uwaterloo.ca/~galuc/wsdbm/User7363]"
560,"[http://db.uwaterloo.ca/~galuc/wsdbm/User17496, http://db.uwaterloo.ca/~galuc/wsdbm/User19628, http://db.uwaterloo.ca/~galuc/wsdbm/User19188, http://db.uwaterloo.ca/~galuc/wsdbm/User4832, http://db.uwaterloo.ca/~galuc/wsdbm/User1346, http://db.uwaterloo.ca/~galuc/wsdbm/User10486, http://db.uwaterloo.ca/~galuc/wsdbm/User146, http://db.uwaterloo.ca/~galuc/wsdbm/User1980, http://db.uwaterloo.ca/~galuc/wsdbm/User18163, http://db.uwaterloo.ca/~galuc/wsdbm/User2258, http://db.uwaterloo.ca/~galuc/wsdbm/User14938, http://db.uwaterloo.ca/~galuc/wsdbm/User13835, http://db.uwaterloo.ca/~galuc/wsdbm/User16798, http://db.uwaterloo.ca/~galuc/wsdbm/User17717]"
561,"[http://db.uwaterloo.ca/~galuc/wsdbm/User2233, http://db.uwaterloo.ca/~galuc/wsdbm/User12681, http://db.uwaterloo.ca/~galuc/wsdbm/User8687, http://db.uwaterloo.ca/~galuc/wsdbm/User1759, http://db.uwaterloo.ca/~galuc/wsdbm/User7884, http://db.uwaterloo.ca/~galuc/wsdbm/User7565, http://db.uwaterloo.ca/~galuc/wsdbm/User18930, http://db.uwaterloo.ca/~galuc/wsdbm/User15569, http://db.uwaterloo.ca/~galuc/wsdbm/User7866, http://db.uwaterloo.ca/~galuc/wsdbm/User1283, http://db.uwaterloo.ca/~galuc/wsdbm/User2650, http://db.uwaterloo.ca/~galuc/wsdbm/User4993, http://db.uwaterloo.ca/~galuc/wsdbm/User17709, http://db.uwaterloo.ca/~galuc/wsdbm/User16563, http://db.uwaterloo.ca/~galuc/wsdbm/User10676, http://db.uwaterloo.ca/~galuc/wsdbm/User5780, http://db.uwaterloo.ca/~galuc/wsdbm/User736]"
562,"[http://db.uwaterloo.ca/~galuc/wsdbm/User16858, http://db.uwaterloo.ca/~galuc/wsdbm/User8058, http://db.uwaterloo.ca/~galuc/wsdbm/User11097, http://db.uwaterloo.ca/~galuc/wsdbm/User11751, http://db.uwaterloo.ca/~galuc/wsdbm/User567, http://db.uwaterloo.ca/~galuc/wsdbm/User13000, http://db.uwaterloo.ca/~galuc/wsdbm/User10931, http://db.uwaterloo.ca/~galuc/wsdbm/User679, http://db.uwaterloo.ca/~galuc/wsdbm/User17271]"
563,"[http://db.uwaterloo.ca/~galuc/wsdbm/User11211, http://db.uwaterloo.ca/~galuc/wsdbm/User10882, http://db.uwaterloo.ca/~galuc/wsdbm/User15112, http://db.uwaterloo.ca/~galuc/wsdbm/User19443, http://db.uwaterloo.ca/~galuc/wsdbm/User738, http://db.uwaterloo.ca/~galuc/wsdbm/User8641, http://db.uwaterloo.ca/~galuc/wsdbm/User12391, http://db.uwaterloo.ca/~galuc/wsdbm/User16779]"
564,"[http://db.uwaterloo.ca/~galuc/wsdbm/User6790, http://db.uwaterloo.ca/~galuc/wsdbm/User5060, http://db.uwaterloo.ca/~galuc/wsdbm/User15599, http://db.uwaterloo.ca/~galuc/wsdbm/User7472, http://db.uwaterloo.ca/~galuc/wsdbm/User6350, http://db.uwaterloo.ca/~galuc/wsdbm/User12523, http://db.uwaterloo.ca/~galuc/wsdbm/User5169, http://db.uwaterloo.ca/~galuc/wsdbm/User19598, http://db.uwaterloo.ca/~galuc/wsdbm/User1995, http://db.uwaterloo.ca/~galuc/wsdbm/User18930, http://db.uwaterloo.ca/~galuc/wsdbm/User3184, http://db.uwaterloo.ca/~galuc/wsdbm/User1895, http://db.uwaterloo.ca/~galuc/wsdbm/User10400, http://db.uwaterloo.ca/~galuc/wsdbm/User14573, http://db.uwaterloo.ca/~galuc/wsdbm/User18516, http://db.uwaterloo.ca/~galuc/wsdbm/User7404, http://db.uwaterloo.ca/~galuc/wsdbm/User6193, http://db.uwaterloo.ca/~galuc/wsdbm/User16462, http://db.uwaterloo.ca/~galuc/wsdbm/User8248, http://db.uwaterloo.ca/~galuc/wsdbm/User16927, http://db.uwaterloo.ca/~galuc/wsdbm/User16743, http://db.uwaterloo.ca/~galuc/wsdbm/User15496, http://db.uwaterloo.ca/~galuc/wsdbm/User2884, http://db.uwaterloo.ca/~galuc/wsdbm/User9242, http://db.uwaterloo.ca/~galuc/wsdbm/User10531, http://db.uwaterloo.ca/~galuc/wsdbm/User15222, http://db.uwaterloo.ca/~galuc/wsdbm/User10741, http://db.uwaterloo.ca/~galuc/wsdbm/User15898, http://db.uwaterloo.ca/~galuc/wsdbm/User17960, http://db.uwaterloo.ca/~galuc/wsdbm/User2450, http://db.uwaterloo.ca/~galuc/wsdbm/User2242, http://db.uwaterloo.ca/~galuc/wsdbm/User12376, http://db.uwaterloo.ca/~galuc/wsdbm/User13391, http://db.uwaterloo.ca/~galuc/wsdbm/User17280, http://db.uwaterloo.ca/~galuc/wsdbm/User2817, http://db.uwaterloo.ca/~galuc/wsdbm/User2190]"
565,"[http://db.uwaterloo.ca/~galuc/wsdbm/User9319, http://db.uwaterloo.ca/~galuc/wsdbm/User1185, http://db.uwaterloo.ca/~galuc/wsdbm/User7882, http://db.uwaterloo.ca/~galuc/wsdbm/User4785, http://db.uwaterloo.ca/~galuc/wsdbm/User12589, http://db.uwaterloo.ca/~galuc/wsdbm/User15536, http://db.uwaterloo.ca/~galuc/wsdbm/User6427, http://db.uwaterloo.ca/~galuc/wsdbm/User13832, http://db.uwaterloo.ca/~galuc/wsdbm/User18373, http://db.uwaterloo.ca/~galuc/wsdbm/User2748, http://db.uwaterloo.ca/~galuc/wsdbm/User17832, http://db.uwaterloo.ca/~galuc/wsdbm/User1421, http://db.uwaterloo.ca/~galuc/wsdbm/User14796, http://db.uwaterloo.ca/~galuc/wsdbm/User8672, http://db.uwaterloo.ca/~galuc/wsdbm/User16477, http://db.uwaterloo.ca/~galuc/wsdbm/User11618, http://db.uwaterloo.ca/~galuc/wsdbm/User8306, http://db.uwaterloo.ca/~galuc/wsdbm/User1647, http://db.uwaterloo.ca/~galuc/wsdbm/User673, http://db.uwaterloo.ca/~galuc/wsdbm/User3869, http://db.uwaterloo.ca/~galuc/wsdbm/User9076, http://db.uwaterloo.ca/~galuc/wsdbm/User15335]"
566,"[http://db.uwaterloo.ca/~galuc/wsdbm/User8779, http://db.uwaterloo.ca/~galuc/wsdbm/User212, http://db.uwaterloo.ca/~galuc/wsdbm/User6747, http://db.uwaterloo.ca/~galuc/wsdbm/User16624, http://db.uwaterloo.ca/~galuc/wsdbm/User11948, http://db.uwaterloo.ca/~galuc/wsdbm/User15037, http://db.uwaterloo.ca/~galuc/wsdbm/User18820, http://db.uwaterloo.ca/~galuc/wsdbm/User19488, http://db.uwaterloo.ca/~galuc/wsdbm/User19777, http://db.uwaterloo.ca/~galuc/wsdbm/User19947]"
567,"[http://db.uwaterloo.ca/~galuc/wsdbm/User14520, http://db.uwaterloo.ca/~galuc/wsdbm/User12769, http://db.uwaterloo.ca/~galuc/wsdbm/User17628, http://db.uwaterloo.ca/~galuc/wsdbm/User18930, http://db.uwaterloo.ca/~galuc/wsdbm/User19071, http://db.uwaterloo.ca/~galuc/wsdbm/User12132, http://db.uwaterloo.ca/~galuc/wsdbm/User17162, http://db.uwaterloo.ca/~galuc/wsdbm/User643, http://db.uwaterloo.ca/~galuc/wsdbm/User6574, http://db.uwaterloo.ca/~galuc/wsdbm/User11537, http://db.uwaterloo.ca/~galuc/wsdbm/User14991, http://db.uwaterloo.ca/~galuc/wsdbm/User12860, http://db.uwaterloo.ca/~galuc/wsdbm/User14202]"
