Query,Result
745,"[http://db.uwaterloo.ca/~galuc/wsdbm/User1695, http://db.uwaterloo.ca/~galuc/wsdbm/User5250, http://db.uwaterloo.ca/~galuc/wsdbm/User17144, http://db.uwaterloo.ca/~galuc/wsdbm/User8036, http://db.uwaterloo.ca/~galuc/wsdbm/User1882, http://db.uwaterloo.ca/~galuc/wsdbm/User5600, http://db.uwaterloo.ca/~galuc/wsdbm/User19942, http://db.uwaterloo.ca/~galuc/wsdbm/User17956, http://db.uwaterloo.ca/~galuc/wsdbm/User18068, http://db.uwaterloo.ca/~galuc/wsdbm/User1165, http://db.uwaterloo.ca/~galuc/wsdbm/User18541, http://db.uwaterloo.ca/~galuc/wsdbm/User5256, http://db.uwaterloo.ca/~galuc/wsdbm/User16257, http://db.uwaterloo.ca/~galuc/wsdbm/User182, http://db.uwaterloo.ca/~galuc/wsdbm/User15181, http://db.uwaterloo.ca/~galuc/wsdbm/User5303, http://db.uwaterloo.ca/~galuc/wsdbm/User9283, http://db.uwaterloo.ca/~galuc/wsdbm/User373, http://db.uwaterloo.ca/~galuc/wsdbm/User918, http://db.uwaterloo.ca/~galuc/wsdbm/User17846, http://db.uwaterloo.ca/~galuc/wsdbm/User14331, http://db.uwaterloo.ca/~galuc/wsdbm/User2815, http://db.uwaterloo.ca/~galuc/wsdbm/User143, http://db.uwaterloo.ca/~galuc/wsdbm/User7902, http://db.uwaterloo.ca/~galuc/wsdbm/User8570, http://db.uwaterloo.ca/~galuc/wsdbm/User18461, http://db.uwaterloo.ca/~galuc/wsdbm/User4500, http://db.uwaterloo.ca/~galuc/wsdbm/User2430, http://db.uwaterloo.ca/~galuc/wsdbm/User1094]"
746,"[http://db.uwaterloo.ca/~galuc/wsdbm/User11867, http://db.uwaterloo.ca/~galuc/wsdbm/User17929, http://db.uwaterloo.ca/~galuc/wsdbm/User18823, http://db.uwaterloo.ca/~galuc/wsdbm/User8203, http://db.uwaterloo.ca/~galuc/wsdbm/User6013, http://db.uwaterloo.ca/~galuc/wsdbm/User2890, http://db.uwaterloo.ca/~galuc/wsdbm/User2633, http://db.uwaterloo.ca/~galuc/wsdbm/User3033, http://db.uwaterloo.ca/~galuc/wsdbm/User4792, http://db.uwaterloo.ca/~galuc/wsdbm/User16279, http://db.uwaterloo.ca/~galuc/wsdbm/User19514, http://db.uwaterloo.ca/~galuc/wsdbm/User6391, http://db.uwaterloo.ca/~galuc/wsdbm/User9598, http://db.uwaterloo.ca/~galuc/wsdbm/User11597, http://db.uwaterloo.ca/~galuc/wsdbm/User3473, http://db.uwaterloo.ca/~galuc/wsdbm/User18537, http://db.uwaterloo.ca/~galuc/wsdbm/User1031, http://db.uwaterloo.ca/~galuc/wsdbm/User17433, http://db.uwaterloo.ca/~galuc/wsdbm/User9227, http://db.uwaterloo.ca/~galuc/wsdbm/User6466, http://db.uwaterloo.ca/~galuc/wsdbm/User18409, http://db.uwaterloo.ca/~galuc/wsdbm/User12646, http://db.uwaterloo.ca/~galuc/wsdbm/User5774]"
747,"[http://db.uwaterloo.ca/~galuc/wsdbm/User16367, http://db.uwaterloo.ca/~galuc/wsdbm/User8477, http://db.uwaterloo.ca/~galuc/wsdbm/User10182, http://db.uwaterloo.ca/~galuc/wsdbm/User19272, http://db.uwaterloo.ca/~galuc/wsdbm/User17722, http://db.uwaterloo.ca/~galuc/wsdbm/User5693, http://db.uwaterloo.ca/~galuc/wsdbm/User18477, http://db.uwaterloo.ca/~galuc/wsdbm/User4776, http://db.uwaterloo.ca/~galuc/wsdbm/User10652, http://db.uwaterloo.ca/~galuc/wsdbm/User11301, http://db.uwaterloo.ca/~galuc/wsdbm/User16728, http://db.uwaterloo.ca/~galuc/wsdbm/User1386, http://db.uwaterloo.ca/~galuc/wsdbm/User17800, http://db.uwaterloo.ca/~galuc/wsdbm/User8921, http://db.uwaterloo.ca/~galuc/wsdbm/User16260, http://db.uwaterloo.ca/~galuc/wsdbm/User12083, http://db.uwaterloo.ca/~galuc/wsdbm/User519, http://db.uwaterloo.ca/~galuc/wsdbm/User15807, http://db.uwaterloo.ca/~galuc/wsdbm/User18058, http://db.uwaterloo.ca/~galuc/wsdbm/User15739, http://db.uwaterloo.ca/~galuc/wsdbm/User14718, http://db.uwaterloo.ca/~galuc/wsdbm/User10257, http://db.uwaterloo.ca/~galuc/wsdbm/User4403, http://db.uwaterloo.ca/~galuc/wsdbm/User195, http://db.uwaterloo.ca/~galuc/wsdbm/User17470, http://db.uwaterloo.ca/~galuc/wsdbm/User9915]"
748,"[http://db.uwaterloo.ca/~galuc/wsdbm/User19624, http://db.uwaterloo.ca/~galuc/wsdbm/User7490, http://db.uwaterloo.ca/~galuc/wsdbm/User6752, http://db.uwaterloo.ca/~galuc/wsdbm/User682, http://db.uwaterloo.ca/~galuc/wsdbm/User8397, http://db.uwaterloo.ca/~galuc/wsdbm/User2917, http://db.uwaterloo.ca/~galuc/wsdbm/User9449, http://db.uwaterloo.ca/~galuc/wsdbm/User947, http://db.uwaterloo.ca/~galuc/wsdbm/User15691, http://db.uwaterloo.ca/~galuc/wsdbm/User6705, http://db.uwaterloo.ca/~galuc/wsdbm/User7231, http://db.uwaterloo.ca/~galuc/wsdbm/User1813, http://db.uwaterloo.ca/~galuc/wsdbm/User6830, http://db.uwaterloo.ca/~galuc/wsdbm/User13775, http://db.uwaterloo.ca/~galuc/wsdbm/User14275, http://db.uwaterloo.ca/~galuc/wsdbm/User3601, http://db.uwaterloo.ca/~galuc/wsdbm/User2770, http://db.uwaterloo.ca/~galuc/wsdbm/User17020, http://db.uwaterloo.ca/~galuc/wsdbm/User13835, http://db.uwaterloo.ca/~galuc/wsdbm/User10908, http://db.uwaterloo.ca/~galuc/wsdbm/User5574, http://db.uwaterloo.ca/~galuc/wsdbm/User13393, http://db.uwaterloo.ca/~galuc/wsdbm/User4049]"
749,"[http://db.uwaterloo.ca/~galuc/wsdbm/User15435, http://db.uwaterloo.ca/~galuc/wsdbm/User7250, http://db.uwaterloo.ca/~galuc/wsdbm/User6698, http://db.uwaterloo.ca/~galuc/wsdbm/User5285, http://db.uwaterloo.ca/~galuc/wsdbm/User18840, http://db.uwaterloo.ca/~galuc/wsdbm/User8203, http://db.uwaterloo.ca/~galuc/wsdbm/User8354, http://db.uwaterloo.ca/~galuc/wsdbm/User1338, http://db.uwaterloo.ca/~galuc/wsdbm/User16656, http://db.uwaterloo.ca/~galuc/wsdbm/User3652, http://db.uwaterloo.ca/~galuc/wsdbm/User11965, http://db.uwaterloo.ca/~galuc/wsdbm/User15209, http://db.uwaterloo.ca/~galuc/wsdbm/User19246, http://db.uwaterloo.ca/~galuc/wsdbm/User14504, http://db.uwaterloo.ca/~galuc/wsdbm/User9016, http://db.uwaterloo.ca/~galuc/wsdbm/User6237, http://db.uwaterloo.ca/~galuc/wsdbm/User5443, http://db.uwaterloo.ca/~galuc/wsdbm/User8840, http://db.uwaterloo.ca/~galuc/wsdbm/User15842, http://db.uwaterloo.ca/~galuc/wsdbm/User3954, http://db.uwaterloo.ca/~galuc/wsdbm/User18719, http://db.uwaterloo.ca/~galuc/wsdbm/User2600, http://db.uwaterloo.ca/~galuc/wsdbm/User19994, http://db.uwaterloo.ca/~galuc/wsdbm/User866, http://db.uwaterloo.ca/~galuc/wsdbm/User2855, http://db.uwaterloo.ca/~galuc/wsdbm/User9574, http://db.uwaterloo.ca/~galuc/wsdbm/User7275, http://db.uwaterloo.ca/~galuc/wsdbm/User10006]"
750,"[http://db.uwaterloo.ca/~galuc/wsdbm/User6665, http://db.uwaterloo.ca/~galuc/wsdbm/User13250, http://db.uwaterloo.ca/~galuc/wsdbm/User13370, http://db.uwaterloo.ca/~galuc/wsdbm/User5617, http://db.uwaterloo.ca/~galuc/wsdbm/User18796, http://db.uwaterloo.ca/~galuc/wsdbm/User10401, http://db.uwaterloo.ca/~galuc/wsdbm/User9782, http://db.uwaterloo.ca/~galuc/wsdbm/User14881, http://db.uwaterloo.ca/~galuc/wsdbm/User13216, http://db.uwaterloo.ca/~galuc/wsdbm/User15391, http://db.uwaterloo.ca/~galuc/wsdbm/User15258, http://db.uwaterloo.ca/~galuc/wsdbm/User16964, http://db.uwaterloo.ca/~galuc/wsdbm/User15550, http://db.uwaterloo.ca/~galuc/wsdbm/User754, http://db.uwaterloo.ca/~galuc/wsdbm/User7671, http://db.uwaterloo.ca/~galuc/wsdbm/User10629, http://db.uwaterloo.ca/~galuc/wsdbm/User15416, http://db.uwaterloo.ca/~galuc/wsdbm/User19449, http://db.uwaterloo.ca/~galuc/wsdbm/User7272, http://db.uwaterloo.ca/~galuc/wsdbm/User17822, http://db.uwaterloo.ca/~galuc/wsdbm/User3834, http://db.uwaterloo.ca/~galuc/wsdbm/User14718, http://db.uwaterloo.ca/~galuc/wsdbm/User17429, http://db.uwaterloo.ca/~galuc/wsdbm/User12570, http://db.uwaterloo.ca/~galuc/wsdbm/User13518, http://db.uwaterloo.ca/~galuc/wsdbm/User195, http://db.uwaterloo.ca/~galuc/wsdbm/User5223, http://db.uwaterloo.ca/~galuc/wsdbm/User16172, http://db.uwaterloo.ca/~galuc/wsdbm/User17869, http://db.uwaterloo.ca/~galuc/wsdbm/User18004]"
751,"[http://db.uwaterloo.ca/~galuc/wsdbm/User9264, http://db.uwaterloo.ca/~galuc/wsdbm/User19574, http://db.uwaterloo.ca/~galuc/wsdbm/User18907, http://db.uwaterloo.ca/~galuc/wsdbm/User9208, http://db.uwaterloo.ca/~galuc/wsdbm/User12277, http://db.uwaterloo.ca/~galuc/wsdbm/User11883, http://db.uwaterloo.ca/~galuc/wsdbm/User13900, http://db.uwaterloo.ca/~galuc/wsdbm/User9992, http://db.uwaterloo.ca/~galuc/wsdbm/User6373, http://db.uwaterloo.ca/~galuc/wsdbm/User14612, http://db.uwaterloo.ca/~galuc/wsdbm/User18160, http://db.uwaterloo.ca/~galuc/wsdbm/User2798, http://db.uwaterloo.ca/~galuc/wsdbm/User16257, http://db.uwaterloo.ca/~galuc/wsdbm/User11668, http://db.uwaterloo.ca/~galuc/wsdbm/User17257, http://db.uwaterloo.ca/~galuc/wsdbm/User13217, http://db.uwaterloo.ca/~galuc/wsdbm/User9509, http://db.uwaterloo.ca/~galuc/wsdbm/User17855, http://db.uwaterloo.ca/~galuc/wsdbm/User733, http://db.uwaterloo.ca/~galuc/wsdbm/User12061, http://db.uwaterloo.ca/~galuc/wsdbm/User7041, http://db.uwaterloo.ca/~galuc/wsdbm/User290, http://db.uwaterloo.ca/~galuc/wsdbm/User16269, http://db.uwaterloo.ca/~galuc/wsdbm/User5831, http://db.uwaterloo.ca/~galuc/wsdbm/User12339, http://db.uwaterloo.ca/~galuc/wsdbm/User9045, http://db.uwaterloo.ca/~galuc/wsdbm/User18128, http://db.uwaterloo.ca/~galuc/wsdbm/User11395]"
752,"[http://db.uwaterloo.ca/~galuc/wsdbm/User8976, http://db.uwaterloo.ca/~galuc/wsdbm/User10029, http://db.uwaterloo.ca/~galuc/wsdbm/User5650, http://db.uwaterloo.ca/~galuc/wsdbm/User1284, http://db.uwaterloo.ca/~galuc/wsdbm/User12538, http://db.uwaterloo.ca/~galuc/wsdbm/User8159, http://db.uwaterloo.ca/~galuc/wsdbm/User14075, http://db.uwaterloo.ca/~galuc/wsdbm/User5705, http://db.uwaterloo.ca/~galuc/wsdbm/User1960, http://db.uwaterloo.ca/~galuc/wsdbm/User17422, http://db.uwaterloo.ca/~galuc/wsdbm/User4472, http://db.uwaterloo.ca/~galuc/wsdbm/User1312, http://db.uwaterloo.ca/~galuc/wsdbm/User13513, http://db.uwaterloo.ca/~galuc/wsdbm/User12560, http://db.uwaterloo.ca/~galuc/wsdbm/User4776, http://db.uwaterloo.ca/~galuc/wsdbm/User9870, http://db.uwaterloo.ca/~galuc/wsdbm/User10699, http://db.uwaterloo.ca/~galuc/wsdbm/User1635, http://db.uwaterloo.ca/~galuc/wsdbm/User13224, http://db.uwaterloo.ca/~galuc/wsdbm/User14806, http://db.uwaterloo.ca/~galuc/wsdbm/User8918, http://db.uwaterloo.ca/~galuc/wsdbm/User15222, http://db.uwaterloo.ca/~galuc/wsdbm/User7040, http://db.uwaterloo.ca/~galuc/wsdbm/User2494, http://db.uwaterloo.ca/~galuc/wsdbm/User8016, http://db.uwaterloo.ca/~galuc/wsdbm/User13305, http://db.uwaterloo.ca/~galuc/wsdbm/User6878, http://db.uwaterloo.ca/~galuc/wsdbm/User7972, http://db.uwaterloo.ca/~galuc/wsdbm/User17806]"
753,"[http://db.uwaterloo.ca/~galuc/wsdbm/User1695, http://db.uwaterloo.ca/~galuc/wsdbm/User3063, http://db.uwaterloo.ca/~galuc/wsdbm/User18412, http://db.uwaterloo.ca/~galuc/wsdbm/User1602, http://db.uwaterloo.ca/~galuc/wsdbm/User2078, http://db.uwaterloo.ca/~galuc/wsdbm/User19317, http://db.uwaterloo.ca/~galuc/wsdbm/User17393, http://db.uwaterloo.ca/~galuc/wsdbm/User5705, http://db.uwaterloo.ca/~galuc/wsdbm/User19358, http://db.uwaterloo.ca/~galuc/wsdbm/User15341, http://db.uwaterloo.ca/~galuc/wsdbm/User4194, http://db.uwaterloo.ca/~galuc/wsdbm/User1870, http://db.uwaterloo.ca/~galuc/wsdbm/User2192, http://db.uwaterloo.ca/~galuc/wsdbm/User19963, http://db.uwaterloo.ca/~galuc/wsdbm/User15391, http://db.uwaterloo.ca/~galuc/wsdbm/User7174, http://db.uwaterloo.ca/~galuc/wsdbm/User14004, http://db.uwaterloo.ca/~galuc/wsdbm/User13057, http://db.uwaterloo.ca/~galuc/wsdbm/User4060, http://db.uwaterloo.ca/~galuc/wsdbm/User13674, http://db.uwaterloo.ca/~galuc/wsdbm/User6587, http://db.uwaterloo.ca/~galuc/wsdbm/User5753, http://db.uwaterloo.ca/~galuc/wsdbm/User3341, http://db.uwaterloo.ca/~galuc/wsdbm/User7003, http://db.uwaterloo.ca/~galuc/wsdbm/User6757, http://db.uwaterloo.ca/~galuc/wsdbm/User12109, http://db.uwaterloo.ca/~galuc/wsdbm/User19620, http://db.uwaterloo.ca/~galuc/wsdbm/User17806]"
754,"[http://db.uwaterloo.ca/~galuc/wsdbm/User19124, http://db.uwaterloo.ca/~galuc/wsdbm/User10666, http://db.uwaterloo.ca/~galuc/wsdbm/User16950, http://db.uwaterloo.ca/~galuc/wsdbm/User5562, http://db.uwaterloo.ca/~galuc/wsdbm/User7198, http://db.uwaterloo.ca/~galuc/wsdbm/User8397, http://db.uwaterloo.ca/~galuc/wsdbm/User521, http://db.uwaterloo.ca/~galuc/wsdbm/User17448, http://db.uwaterloo.ca/~galuc/wsdbm/User17417, http://db.uwaterloo.ca/~galuc/wsdbm/User18714, http://db.uwaterloo.ca/~galuc/wsdbm/User19442, http://db.uwaterloo.ca/~galuc/wsdbm/User4899, http://db.uwaterloo.ca/~galuc/wsdbm/User4175, http://db.uwaterloo.ca/~galuc/wsdbm/User9519, http://db.uwaterloo.ca/~galuc/wsdbm/User189, http://db.uwaterloo.ca/~galuc/wsdbm/User613, http://db.uwaterloo.ca/~galuc/wsdbm/User5226, http://db.uwaterloo.ca/~galuc/wsdbm/User19229, http://db.uwaterloo.ca/~galuc/wsdbm/User17739, http://db.uwaterloo.ca/~galuc/wsdbm/User15497, http://db.uwaterloo.ca/~galuc/wsdbm/User6371, http://db.uwaterloo.ca/~galuc/wsdbm/User16213, http://db.uwaterloo.ca/~galuc/wsdbm/User11649, http://db.uwaterloo.ca/~galuc/wsdbm/User6765, http://db.uwaterloo.ca/~galuc/wsdbm/User18750, http://db.uwaterloo.ca/~galuc/wsdbm/User9284, http://db.uwaterloo.ca/~galuc/wsdbm/User3069, http://db.uwaterloo.ca/~galuc/wsdbm/User17920, http://db.uwaterloo.ca/~galuc/wsdbm/User14231, http://db.uwaterloo.ca/~galuc/wsdbm/User7150]"
755,"[http://db.uwaterloo.ca/~galuc/wsdbm/User3417, http://db.uwaterloo.ca/~galuc/wsdbm/User10613, http://db.uwaterloo.ca/~galuc/wsdbm/User90, http://db.uwaterloo.ca/~galuc/wsdbm/User17558, http://db.uwaterloo.ca/~galuc/wsdbm/User13805, http://db.uwaterloo.ca/~galuc/wsdbm/User7284, http://db.uwaterloo.ca/~galuc/wsdbm/User17274, http://db.uwaterloo.ca/~galuc/wsdbm/User19632, http://db.uwaterloo.ca/~galuc/wsdbm/User15162, http://db.uwaterloo.ca/~galuc/wsdbm/User16836, http://db.uwaterloo.ca/~galuc/wsdbm/User15392, http://db.uwaterloo.ca/~galuc/wsdbm/User15588, http://db.uwaterloo.ca/~galuc/wsdbm/User15423, http://db.uwaterloo.ca/~galuc/wsdbm/User10480, http://db.uwaterloo.ca/~galuc/wsdbm/User15384, http://db.uwaterloo.ca/~galuc/wsdbm/User6237, http://db.uwaterloo.ca/~galuc/wsdbm/User15455, http://db.uwaterloo.ca/~galuc/wsdbm/User15728, http://db.uwaterloo.ca/~galuc/wsdbm/User9480, http://db.uwaterloo.ca/~galuc/wsdbm/User19452, http://db.uwaterloo.ca/~galuc/wsdbm/User5261, http://db.uwaterloo.ca/~galuc/wsdbm/User2028, http://db.uwaterloo.ca/~galuc/wsdbm/User7438, http://db.uwaterloo.ca/~galuc/wsdbm/User10753, http://db.uwaterloo.ca/~galuc/wsdbm/User11395]"
756,"[http://db.uwaterloo.ca/~galuc/wsdbm/User3636, http://db.uwaterloo.ca/~galuc/wsdbm/User4043, http://db.uwaterloo.ca/~galuc/wsdbm/User9421, http://db.uwaterloo.ca/~galuc/wsdbm/User6260, http://db.uwaterloo.ca/~galuc/wsdbm/User14453, http://db.uwaterloo.ca/~galuc/wsdbm/User19891, http://db.uwaterloo.ca/~galuc/wsdbm/User7967, http://db.uwaterloo.ca/~galuc/wsdbm/User2185, http://db.uwaterloo.ca/~galuc/wsdbm/User10401, http://db.uwaterloo.ca/~galuc/wsdbm/User7685, http://db.uwaterloo.ca/~galuc/wsdbm/User19632, http://db.uwaterloo.ca/~galuc/wsdbm/User16606, http://db.uwaterloo.ca/~galuc/wsdbm/User13647, http://db.uwaterloo.ca/~galuc/wsdbm/User14393, http://db.uwaterloo.ca/~galuc/wsdbm/User15428, http://db.uwaterloo.ca/~galuc/wsdbm/User3809, http://db.uwaterloo.ca/~galuc/wsdbm/User797, http://db.uwaterloo.ca/~galuc/wsdbm/User6719, http://db.uwaterloo.ca/~galuc/wsdbm/User16824, http://db.uwaterloo.ca/~galuc/wsdbm/User14211, http://db.uwaterloo.ca/~galuc/wsdbm/User16873, http://db.uwaterloo.ca/~galuc/wsdbm/User12929, http://db.uwaterloo.ca/~galuc/wsdbm/User9153, http://db.uwaterloo.ca/~galuc/wsdbm/User17477, http://db.uwaterloo.ca/~galuc/wsdbm/User11503, http://db.uwaterloo.ca/~galuc/wsdbm/User1086, http://db.uwaterloo.ca/~galuc/wsdbm/User13936, http://db.uwaterloo.ca/~galuc/wsdbm/User18690, http://db.uwaterloo.ca/~galuc/wsdbm/User15915, http://db.uwaterloo.ca/~galuc/wsdbm/User13569]"
757,"[http://db.uwaterloo.ca/~galuc/wsdbm/User357, http://db.uwaterloo.ca/~galuc/wsdbm/User10566, http://db.uwaterloo.ca/~galuc/wsdbm/User15295, http://db.uwaterloo.ca/~galuc/wsdbm/User7224, http://db.uwaterloo.ca/~galuc/wsdbm/User2287, http://db.uwaterloo.ca/~galuc/wsdbm/User16354, http://db.uwaterloo.ca/~galuc/wsdbm/User10279, http://db.uwaterloo.ca/~galuc/wsdbm/User18770, http://db.uwaterloo.ca/~galuc/wsdbm/User15498, http://db.uwaterloo.ca/~galuc/wsdbm/User19430, http://db.uwaterloo.ca/~galuc/wsdbm/User13336, http://db.uwaterloo.ca/~galuc/wsdbm/User11182, http://db.uwaterloo.ca/~galuc/wsdbm/User7875, http://db.uwaterloo.ca/~galuc/wsdbm/User4575, http://db.uwaterloo.ca/~galuc/wsdbm/User13048, http://db.uwaterloo.ca/~galuc/wsdbm/User2596, http://db.uwaterloo.ca/~galuc/wsdbm/User3228, http://db.uwaterloo.ca/~galuc/wsdbm/User7344, http://db.uwaterloo.ca/~galuc/wsdbm/User1642, http://db.uwaterloo.ca/~galuc/wsdbm/User14529, http://db.uwaterloo.ca/~galuc/wsdbm/User13342, http://db.uwaterloo.ca/~galuc/wsdbm/User14246, http://db.uwaterloo.ca/~galuc/wsdbm/User3116, http://db.uwaterloo.ca/~galuc/wsdbm/User19305, http://db.uwaterloo.ca/~galuc/wsdbm/User11517, http://db.uwaterloo.ca/~galuc/wsdbm/User2948, http://db.uwaterloo.ca/~galuc/wsdbm/User1825, http://db.uwaterloo.ca/~galuc/wsdbm/User2520, http://db.uwaterloo.ca/~galuc/wsdbm/User11442, http://db.uwaterloo.ca/~galuc/wsdbm/User1599, http://db.uwaterloo.ca/~galuc/wsdbm/User4129, http://db.uwaterloo.ca/~galuc/wsdbm/User7530, http://db.uwaterloo.ca/~galuc/wsdbm/User19118, http://db.uwaterloo.ca/~galuc/wsdbm/User2488, http://db.uwaterloo.ca/~galuc/wsdbm/User17329, http://db.uwaterloo.ca/~galuc/wsdbm/User13272, http://db.uwaterloo.ca/~galuc/wsdbm/User18466, http://db.uwaterloo.ca/~galuc/wsdbm/User19288]"
758,"[http://db.uwaterloo.ca/~galuc/wsdbm/User18668, http://db.uwaterloo.ca/~galuc/wsdbm/User10139, http://db.uwaterloo.ca/~galuc/wsdbm/User8379, http://db.uwaterloo.ca/~galuc/wsdbm/User18499, http://db.uwaterloo.ca/~galuc/wsdbm/User18370, http://db.uwaterloo.ca/~galuc/wsdbm/User5676, http://db.uwaterloo.ca/~galuc/wsdbm/User410, http://db.uwaterloo.ca/~galuc/wsdbm/User5256, http://db.uwaterloo.ca/~galuc/wsdbm/User2798, http://db.uwaterloo.ca/~galuc/wsdbm/User12146, http://db.uwaterloo.ca/~galuc/wsdbm/User10699, http://db.uwaterloo.ca/~galuc/wsdbm/User6024, http://db.uwaterloo.ca/~galuc/wsdbm/User10611, http://db.uwaterloo.ca/~galuc/wsdbm/User11780, http://db.uwaterloo.ca/~galuc/wsdbm/User9129, http://db.uwaterloo.ca/~galuc/wsdbm/User3120, http://db.uwaterloo.ca/~galuc/wsdbm/User4603, http://db.uwaterloo.ca/~galuc/wsdbm/User18338, http://db.uwaterloo.ca/~galuc/wsdbm/User15442]"
759,"[http://db.uwaterloo.ca/~galuc/wsdbm/User5878, http://db.uwaterloo.ca/~galuc/wsdbm/User15711, http://db.uwaterloo.ca/~galuc/wsdbm/User19602, http://db.uwaterloo.ca/~galuc/wsdbm/User6442, http://db.uwaterloo.ca/~galuc/wsdbm/User2424, http://db.uwaterloo.ca/~galuc/wsdbm/User18370, http://db.uwaterloo.ca/~galuc/wsdbm/User17120, http://db.uwaterloo.ca/~galuc/wsdbm/User8812, http://db.uwaterloo.ca/~galuc/wsdbm/User7956, http://db.uwaterloo.ca/~galuc/wsdbm/User6237, http://db.uwaterloo.ca/~galuc/wsdbm/User3651, http://db.uwaterloo.ca/~galuc/wsdbm/User3613, http://db.uwaterloo.ca/~galuc/wsdbm/User12872, http://db.uwaterloo.ca/~galuc/wsdbm/User14493, http://db.uwaterloo.ca/~galuc/wsdbm/User5614, http://db.uwaterloo.ca/~galuc/wsdbm/User12797, http://db.uwaterloo.ca/~galuc/wsdbm/User19934, http://db.uwaterloo.ca/~galuc/wsdbm/User18539, http://db.uwaterloo.ca/~galuc/wsdbm/User10570, http://db.uwaterloo.ca/~galuc/wsdbm/User11624, http://db.uwaterloo.ca/~galuc/wsdbm/User16779, http://db.uwaterloo.ca/~galuc/wsdbm/User3235, http://db.uwaterloo.ca/~galuc/wsdbm/User9937, http://db.uwaterloo.ca/~galuc/wsdbm/User15710]"
760,"[http://db.uwaterloo.ca/~galuc/wsdbm/User4839, http://db.uwaterloo.ca/~galuc/wsdbm/User2154, http://db.uwaterloo.ca/~galuc/wsdbm/User18072, http://db.uwaterloo.ca/~galuc/wsdbm/User19195, http://db.uwaterloo.ca/~galuc/wsdbm/User19756, http://db.uwaterloo.ca/~galuc/wsdbm/User11506, http://db.uwaterloo.ca/~galuc/wsdbm/User13503, http://db.uwaterloo.ca/~galuc/wsdbm/User13486, http://db.uwaterloo.ca/~galuc/wsdbm/User12264, http://db.uwaterloo.ca/~galuc/wsdbm/User3732, http://db.uwaterloo.ca/~galuc/wsdbm/User5498, http://db.uwaterloo.ca/~galuc/wsdbm/User5811, http://db.uwaterloo.ca/~galuc/wsdbm/User5586, http://db.uwaterloo.ca/~galuc/wsdbm/User424, http://db.uwaterloo.ca/~galuc/wsdbm/User18669, http://db.uwaterloo.ca/~galuc/wsdbm/User11129, http://db.uwaterloo.ca/~galuc/wsdbm/User12657, http://db.uwaterloo.ca/~galuc/wsdbm/User11237, http://db.uwaterloo.ca/~galuc/wsdbm/User19423, http://db.uwaterloo.ca/~galuc/wsdbm/User7645, http://db.uwaterloo.ca/~galuc/wsdbm/User4316, http://db.uwaterloo.ca/~galuc/wsdbm/User7788, http://db.uwaterloo.ca/~galuc/wsdbm/User12844, http://db.uwaterloo.ca/~galuc/wsdbm/User2688, http://db.uwaterloo.ca/~galuc/wsdbm/User1087, http://db.uwaterloo.ca/~galuc/wsdbm/User9718, http://db.uwaterloo.ca/~galuc/wsdbm/User7902, http://db.uwaterloo.ca/~galuc/wsdbm/User9821, http://db.uwaterloo.ca/~galuc/wsdbm/User5958]"
761,"[http://db.uwaterloo.ca/~galuc/wsdbm/User6665, http://db.uwaterloo.ca/~galuc/wsdbm/User584, http://db.uwaterloo.ca/~galuc/wsdbm/User19574, http://db.uwaterloo.ca/~galuc/wsdbm/User12308, http://db.uwaterloo.ca/~galuc/wsdbm/User17929, http://db.uwaterloo.ca/~galuc/wsdbm/User14735, http://db.uwaterloo.ca/~galuc/wsdbm/User15747, http://db.uwaterloo.ca/~galuc/wsdbm/User7635, http://db.uwaterloo.ca/~galuc/wsdbm/User13992, http://db.uwaterloo.ca/~galuc/wsdbm/User424, http://db.uwaterloo.ca/~galuc/wsdbm/User5829, http://db.uwaterloo.ca/~galuc/wsdbm/User12908, http://db.uwaterloo.ca/~galuc/wsdbm/User13270, http://db.uwaterloo.ca/~galuc/wsdbm/User2549, http://db.uwaterloo.ca/~galuc/wsdbm/User410, http://db.uwaterloo.ca/~galuc/wsdbm/User13444, http://db.uwaterloo.ca/~galuc/wsdbm/User14201, http://db.uwaterloo.ca/~galuc/wsdbm/User1161, http://db.uwaterloo.ca/~galuc/wsdbm/User1924, http://db.uwaterloo.ca/~galuc/wsdbm/User8492, http://db.uwaterloo.ca/~galuc/wsdbm/User10351, http://db.uwaterloo.ca/~galuc/wsdbm/User6117, http://db.uwaterloo.ca/~galuc/wsdbm/User11311, http://db.uwaterloo.ca/~galuc/wsdbm/User15213, http://db.uwaterloo.ca/~galuc/wsdbm/User15965, http://db.uwaterloo.ca/~galuc/wsdbm/User17934, http://db.uwaterloo.ca/~galuc/wsdbm/User9755, http://db.uwaterloo.ca/~galuc/wsdbm/User13697, http://db.uwaterloo.ca/~galuc/wsdbm/User9383]"
