Query,Result
642,[]
643,"[http://db.uwaterloo.ca/~galuc/wsdbm/User9217, http://db.uwaterloo.ca/~galuc/wsdbm/User9729, http://db.uwaterloo.ca/~galuc/wsdbm/User6943, http://db.uwaterloo.ca/~galuc/wsdbm/User17399, http://db.uwaterloo.ca/~galuc/wsdbm/User706, http://db.uwaterloo.ca/~galuc/wsdbm/User12492, http://db.uwaterloo.ca/~galuc/wsdbm/User1494, http://db.uwaterloo.ca/~galuc/wsdbm/User1564, http://db.uwaterloo.ca/~galuc/wsdbm/User17184, http://db.uwaterloo.ca/~galuc/wsdbm/User13639, http://db.uwaterloo.ca/~galuc/wsdbm/User3555, http://db.uwaterloo.ca/~galuc/wsdbm/User18691, http://db.uwaterloo.ca/~galuc/wsdbm/User8879, http://db.uwaterloo.ca/~galuc/wsdbm/User5874, http://db.uwaterloo.ca/~galuc/wsdbm/User15238, http://db.uwaterloo.ca/~galuc/wsdbm/User7608, http://db.uwaterloo.ca/~galuc/wsdbm/User3287, http://db.uwaterloo.ca/~galuc/wsdbm/User14649]"
644,[]
645,[]
646,"[http://db.uwaterloo.ca/~galuc/wsdbm/User17376, http://db.uwaterloo.ca/~galuc/wsdbm/User1714, http://db.uwaterloo.ca/~galuc/wsdbm/User1412, http://db.uwaterloo.ca/~galuc/wsdbm/User13470, http://db.uwaterloo.ca/~galuc/wsdbm/User9888, http://db.uwaterloo.ca/~galuc/wsdbm/User529, http://db.uwaterloo.ca/~galuc/wsdbm/User3974, http://db.uwaterloo.ca/~galuc/wsdbm/User2333, http://db.uwaterloo.ca/~galuc/wsdbm/User19815, http://db.uwaterloo.ca/~galuc/wsdbm/User10887, http://db.uwaterloo.ca/~galuc/wsdbm/User6860, http://db.uwaterloo.ca/~galuc/wsdbm/User11909, http://db.uwaterloo.ca/~galuc/wsdbm/User18015, http://db.uwaterloo.ca/~galuc/wsdbm/User5890, http://db.uwaterloo.ca/~galuc/wsdbm/User11306, http://db.uwaterloo.ca/~galuc/wsdbm/User19703, http://db.uwaterloo.ca/~galuc/wsdbm/User3737, http://db.uwaterloo.ca/~galuc/wsdbm/User14557, http://db.uwaterloo.ca/~galuc/wsdbm/User526, http://db.uwaterloo.ca/~galuc/wsdbm/User13350, http://db.uwaterloo.ca/~galuc/wsdbm/User15932, http://db.uwaterloo.ca/~galuc/wsdbm/User18515, http://db.uwaterloo.ca/~galuc/wsdbm/User4060, http://db.uwaterloo.ca/~galuc/wsdbm/User15173, http://db.uwaterloo.ca/~galuc/wsdbm/User4782, http://db.uwaterloo.ca/~galuc/wsdbm/User12418, http://db.uwaterloo.ca/~galuc/wsdbm/User12920, http://db.uwaterloo.ca/~galuc/wsdbm/User4830, http://db.uwaterloo.ca/~galuc/wsdbm/User14292, http://db.uwaterloo.ca/~galuc/wsdbm/User18995, http://db.uwaterloo.ca/~galuc/wsdbm/User13128, http://db.uwaterloo.ca/~galuc/wsdbm/User3720, http://db.uwaterloo.ca/~galuc/wsdbm/User18430]"
647,"[http://db.uwaterloo.ca/~galuc/wsdbm/User4954, http://db.uwaterloo.ca/~galuc/wsdbm/User14045, http://db.uwaterloo.ca/~galuc/wsdbm/User17121, http://db.uwaterloo.ca/~galuc/wsdbm/User13461, http://db.uwaterloo.ca/~galuc/wsdbm/User13652, http://db.uwaterloo.ca/~galuc/wsdbm/User1103, http://db.uwaterloo.ca/~galuc/wsdbm/User15995, http://db.uwaterloo.ca/~galuc/wsdbm/User3211, http://db.uwaterloo.ca/~galuc/wsdbm/User6109, http://db.uwaterloo.ca/~galuc/wsdbm/User2896, http://db.uwaterloo.ca/~galuc/wsdbm/User1274, http://db.uwaterloo.ca/~galuc/wsdbm/User19696, http://db.uwaterloo.ca/~galuc/wsdbm/User9103, http://db.uwaterloo.ca/~galuc/wsdbm/User14991, http://db.uwaterloo.ca/~galuc/wsdbm/User7695, http://db.uwaterloo.ca/~galuc/wsdbm/User7470]"
648,"[http://db.uwaterloo.ca/~galuc/wsdbm/User13860, http://db.uwaterloo.ca/~galuc/wsdbm/User13317]"
649,[http://db.uwaterloo.ca/~galuc/wsdbm/User18895]
650,"[http://db.uwaterloo.ca/~galuc/wsdbm/User6521, http://db.uwaterloo.ca/~galuc/wsdbm/User9522]"
651,[]
652,"[http://db.uwaterloo.ca/~galuc/wsdbm/User6733, http://db.uwaterloo.ca/~galuc/wsdbm/User15262]"
653,"[http://db.uwaterloo.ca/~galuc/wsdbm/User17224, http://db.uwaterloo.ca/~galuc/wsdbm/User6244, http://db.uwaterloo.ca/~galuc/wsdbm/User1361, http://db.uwaterloo.ca/~galuc/wsdbm/User11102, http://db.uwaterloo.ca/~galuc/wsdbm/User4793, http://db.uwaterloo.ca/~galuc/wsdbm/User6616, http://db.uwaterloo.ca/~galuc/wsdbm/User13545, http://db.uwaterloo.ca/~galuc/wsdbm/User1096, http://db.uwaterloo.ca/~galuc/wsdbm/User10854, http://db.uwaterloo.ca/~galuc/wsdbm/User2003, http://db.uwaterloo.ca/~galuc/wsdbm/User19466, http://db.uwaterloo.ca/~galuc/wsdbm/User3542, http://db.uwaterloo.ca/~galuc/wsdbm/User1802]"
654,"[http://db.uwaterloo.ca/~galuc/wsdbm/User9970, http://db.uwaterloo.ca/~galuc/wsdbm/User17684, http://db.uwaterloo.ca/~galuc/wsdbm/User7967, http://db.uwaterloo.ca/~galuc/wsdbm/User15863, http://db.uwaterloo.ca/~galuc/wsdbm/User18933, http://db.uwaterloo.ca/~galuc/wsdbm/User10064, http://db.uwaterloo.ca/~galuc/wsdbm/User18153, http://db.uwaterloo.ca/~galuc/wsdbm/User1536, http://db.uwaterloo.ca/~galuc/wsdbm/User904, http://db.uwaterloo.ca/~galuc/wsdbm/User19291, http://db.uwaterloo.ca/~galuc/wsdbm/User10573, http://db.uwaterloo.ca/~galuc/wsdbm/User2638, http://db.uwaterloo.ca/~galuc/wsdbm/User5032, http://db.uwaterloo.ca/~galuc/wsdbm/User16794, http://db.uwaterloo.ca/~galuc/wsdbm/User7894, http://db.uwaterloo.ca/~galuc/wsdbm/User565, http://db.uwaterloo.ca/~galuc/wsdbm/User9939, http://db.uwaterloo.ca/~galuc/wsdbm/User16059, http://db.uwaterloo.ca/~galuc/wsdbm/User18474]"
655,"[http://db.uwaterloo.ca/~galuc/wsdbm/User17116, http://db.uwaterloo.ca/~galuc/wsdbm/User18988, http://db.uwaterloo.ca/~galuc/wsdbm/User778, http://db.uwaterloo.ca/~galuc/wsdbm/User4352, http://db.uwaterloo.ca/~galuc/wsdbm/User8006, http://db.uwaterloo.ca/~galuc/wsdbm/User3510, http://db.uwaterloo.ca/~galuc/wsdbm/User5389, http://db.uwaterloo.ca/~galuc/wsdbm/User19029, http://db.uwaterloo.ca/~galuc/wsdbm/User9265, http://db.uwaterloo.ca/~galuc/wsdbm/User2053, http://db.uwaterloo.ca/~galuc/wsdbm/User5329, http://db.uwaterloo.ca/~galuc/wsdbm/User3026, http://db.uwaterloo.ca/~galuc/wsdbm/User4880, http://db.uwaterloo.ca/~galuc/wsdbm/User12659, http://db.uwaterloo.ca/~galuc/wsdbm/User8442, http://db.uwaterloo.ca/~galuc/wsdbm/User9643]"
656,"[http://db.uwaterloo.ca/~galuc/wsdbm/User791, http://db.uwaterloo.ca/~galuc/wsdbm/User6418, http://db.uwaterloo.ca/~galuc/wsdbm/User12995, http://db.uwaterloo.ca/~galuc/wsdbm/User8501, http://db.uwaterloo.ca/~galuc/wsdbm/User15622, http://db.uwaterloo.ca/~galuc/wsdbm/User16890, http://db.uwaterloo.ca/~galuc/wsdbm/User9558, http://db.uwaterloo.ca/~galuc/wsdbm/User8374, http://db.uwaterloo.ca/~galuc/wsdbm/User13540, http://db.uwaterloo.ca/~galuc/wsdbm/User7992, http://db.uwaterloo.ca/~galuc/wsdbm/User18599, http://db.uwaterloo.ca/~galuc/wsdbm/User7983, http://db.uwaterloo.ca/~galuc/wsdbm/User7584, http://db.uwaterloo.ca/~galuc/wsdbm/User1381, http://db.uwaterloo.ca/~galuc/wsdbm/User11426, http://db.uwaterloo.ca/~galuc/wsdbm/User14982]"
657,[]
658,"[http://db.uwaterloo.ca/~galuc/wsdbm/User9057, http://db.uwaterloo.ca/~galuc/wsdbm/User3, http://db.uwaterloo.ca/~galuc/wsdbm/User11036, http://db.uwaterloo.ca/~galuc/wsdbm/User17416, http://db.uwaterloo.ca/~galuc/wsdbm/User5903, http://db.uwaterloo.ca/~galuc/wsdbm/User8954, http://db.uwaterloo.ca/~galuc/wsdbm/User4870, http://db.uwaterloo.ca/~galuc/wsdbm/User7318, http://db.uwaterloo.ca/~galuc/wsdbm/User14415, http://db.uwaterloo.ca/~galuc/wsdbm/User546, http://db.uwaterloo.ca/~galuc/wsdbm/User14483, http://db.uwaterloo.ca/~galuc/wsdbm/User18770, http://db.uwaterloo.ca/~galuc/wsdbm/User13673, http://db.uwaterloo.ca/~galuc/wsdbm/User16817, http://db.uwaterloo.ca/~galuc/wsdbm/User3000, http://db.uwaterloo.ca/~galuc/wsdbm/User1046, http://db.uwaterloo.ca/~galuc/wsdbm/User10535, http://db.uwaterloo.ca/~galuc/wsdbm/User406, http://db.uwaterloo.ca/~galuc/wsdbm/User18664, http://db.uwaterloo.ca/~galuc/wsdbm/User1421, http://db.uwaterloo.ca/~galuc/wsdbm/User19961, http://db.uwaterloo.ca/~galuc/wsdbm/User5658, http://db.uwaterloo.ca/~galuc/wsdbm/User2289, http://db.uwaterloo.ca/~galuc/wsdbm/User8952, http://db.uwaterloo.ca/~galuc/wsdbm/User10132, http://db.uwaterloo.ca/~galuc/wsdbm/User8492, http://db.uwaterloo.ca/~galuc/wsdbm/User3735, http://db.uwaterloo.ca/~galuc/wsdbm/User16891, http://db.uwaterloo.ca/~galuc/wsdbm/User15522, http://db.uwaterloo.ca/~galuc/wsdbm/User5661, http://db.uwaterloo.ca/~galuc/wsdbm/User5687, http://db.uwaterloo.ca/~galuc/wsdbm/User9574, http://db.uwaterloo.ca/~galuc/wsdbm/User3403, http://db.uwaterloo.ca/~galuc/wsdbm/User12546, http://db.uwaterloo.ca/~galuc/wsdbm/User4386]"
659,"[http://db.uwaterloo.ca/~galuc/wsdbm/User17552, http://db.uwaterloo.ca/~galuc/wsdbm/User2785, http://db.uwaterloo.ca/~galuc/wsdbm/User18053, http://db.uwaterloo.ca/~galuc/wsdbm/User14483, http://db.uwaterloo.ca/~galuc/wsdbm/User12531, http://db.uwaterloo.ca/~galuc/wsdbm/User18252, http://db.uwaterloo.ca/~galuc/wsdbm/User19774, http://db.uwaterloo.ca/~galuc/wsdbm/User19254, http://db.uwaterloo.ca/~galuc/wsdbm/User12935, http://db.uwaterloo.ca/~galuc/wsdbm/User11184, http://db.uwaterloo.ca/~galuc/wsdbm/User7983, http://db.uwaterloo.ca/~galuc/wsdbm/User268, http://db.uwaterloo.ca/~galuc/wsdbm/User12275, http://db.uwaterloo.ca/~galuc/wsdbm/User17407]"
660,"[http://db.uwaterloo.ca/~galuc/wsdbm/User18942, http://db.uwaterloo.ca/~galuc/wsdbm/User13491, http://db.uwaterloo.ca/~galuc/wsdbm/User13019, http://db.uwaterloo.ca/~galuc/wsdbm/User4366, http://db.uwaterloo.ca/~galuc/wsdbm/User9373, http://db.uwaterloo.ca/~galuc/wsdbm/User6043, http://db.uwaterloo.ca/~galuc/wsdbm/User16038, http://db.uwaterloo.ca/~galuc/wsdbm/User18276]"
661,"[http://db.uwaterloo.ca/~galuc/wsdbm/User2015, http://db.uwaterloo.ca/~galuc/wsdbm/User11971, http://db.uwaterloo.ca/~galuc/wsdbm/User8327, http://db.uwaterloo.ca/~galuc/wsdbm/User16423, http://db.uwaterloo.ca/~galuc/wsdbm/User10859, http://db.uwaterloo.ca/~galuc/wsdbm/User11905, http://db.uwaterloo.ca/~galuc/wsdbm/User18202, http://db.uwaterloo.ca/~galuc/wsdbm/User2780, http://db.uwaterloo.ca/~galuc/wsdbm/User4875, http://db.uwaterloo.ca/~galuc/wsdbm/User17569, http://db.uwaterloo.ca/~galuc/wsdbm/User6750, http://db.uwaterloo.ca/~galuc/wsdbm/User16366]"
662,"[http://db.uwaterloo.ca/~galuc/wsdbm/User11899, http://db.uwaterloo.ca/~galuc/wsdbm/User5812, http://db.uwaterloo.ca/~galuc/wsdbm/User8613, http://db.uwaterloo.ca/~galuc/wsdbm/User9304, http://db.uwaterloo.ca/~galuc/wsdbm/User9362, http://db.uwaterloo.ca/~galuc/wsdbm/User2142, http://db.uwaterloo.ca/~galuc/wsdbm/User4481, http://db.uwaterloo.ca/~galuc/wsdbm/User10182, http://db.uwaterloo.ca/~galuc/wsdbm/User5841, http://db.uwaterloo.ca/~galuc/wsdbm/User12726, http://db.uwaterloo.ca/~galuc/wsdbm/User16656, http://db.uwaterloo.ca/~galuc/wsdbm/User8907, http://db.uwaterloo.ca/~galuc/wsdbm/User11956, http://db.uwaterloo.ca/~galuc/wsdbm/User4587, http://db.uwaterloo.ca/~galuc/wsdbm/User6076, http://db.uwaterloo.ca/~galuc/wsdbm/User3863, http://db.uwaterloo.ca/~galuc/wsdbm/User3556]"
663,"[http://db.uwaterloo.ca/~galuc/wsdbm/User11018, http://db.uwaterloo.ca/~galuc/wsdbm/User14937, http://db.uwaterloo.ca/~galuc/wsdbm/User19982, http://db.uwaterloo.ca/~galuc/wsdbm/User6418, http://db.uwaterloo.ca/~galuc/wsdbm/User593, http://db.uwaterloo.ca/~galuc/wsdbm/User13897, http://db.uwaterloo.ca/~galuc/wsdbm/User6634, http://db.uwaterloo.ca/~galuc/wsdbm/User18784, http://db.uwaterloo.ca/~galuc/wsdbm/User12386, http://db.uwaterloo.ca/~galuc/wsdbm/User268, http://db.uwaterloo.ca/~galuc/wsdbm/User2022, http://db.uwaterloo.ca/~galuc/wsdbm/User11800, http://db.uwaterloo.ca/~galuc/wsdbm/User14555, http://db.uwaterloo.ca/~galuc/wsdbm/User16364, http://db.uwaterloo.ca/~galuc/wsdbm/User11190, http://db.uwaterloo.ca/~galuc/wsdbm/User139, http://db.uwaterloo.ca/~galuc/wsdbm/User17389]"
664,[]
665,[]
666,"[http://db.uwaterloo.ca/~galuc/wsdbm/User10250, http://db.uwaterloo.ca/~galuc/wsdbm/User1006, http://db.uwaterloo.ca/~galuc/wsdbm/User6616, http://db.uwaterloo.ca/~galuc/wsdbm/User421, http://db.uwaterloo.ca/~galuc/wsdbm/User16384, http://db.uwaterloo.ca/~galuc/wsdbm/User1028, http://db.uwaterloo.ca/~galuc/wsdbm/User4353, http://db.uwaterloo.ca/~galuc/wsdbm/User18452]"
667,"[http://db.uwaterloo.ca/~galuc/wsdbm/User14511, http://db.uwaterloo.ca/~galuc/wsdbm/User14045, http://db.uwaterloo.ca/~galuc/wsdbm/User11026, http://db.uwaterloo.ca/~galuc/wsdbm/User18399, http://db.uwaterloo.ca/~galuc/wsdbm/User16409, http://db.uwaterloo.ca/~galuc/wsdbm/User10219, http://db.uwaterloo.ca/~galuc/wsdbm/User7721, http://db.uwaterloo.ca/~galuc/wsdbm/User2353, http://db.uwaterloo.ca/~galuc/wsdbm/User18139, http://db.uwaterloo.ca/~galuc/wsdbm/User18012, http://db.uwaterloo.ca/~galuc/wsdbm/User6415, http://db.uwaterloo.ca/~galuc/wsdbm/User10231, http://db.uwaterloo.ca/~galuc/wsdbm/User173, http://db.uwaterloo.ca/~galuc/wsdbm/User16963, http://db.uwaterloo.ca/~galuc/wsdbm/User4478, http://db.uwaterloo.ca/~galuc/wsdbm/User3742, http://db.uwaterloo.ca/~galuc/wsdbm/User15598, http://db.uwaterloo.ca/~galuc/wsdbm/User13078, http://db.uwaterloo.ca/~galuc/wsdbm/User19593]"
668,"[http://db.uwaterloo.ca/~galuc/wsdbm/User19900, http://db.uwaterloo.ca/~galuc/wsdbm/User968, http://db.uwaterloo.ca/~galuc/wsdbm/User11023, http://db.uwaterloo.ca/~galuc/wsdbm/User6444, http://db.uwaterloo.ca/~galuc/wsdbm/User16146, http://db.uwaterloo.ca/~galuc/wsdbm/User6114, http://db.uwaterloo.ca/~galuc/wsdbm/User4676, http://db.uwaterloo.ca/~galuc/wsdbm/User1511, http://db.uwaterloo.ca/~galuc/wsdbm/User4167, http://db.uwaterloo.ca/~galuc/wsdbm/User12338, http://db.uwaterloo.ca/~galuc/wsdbm/User19149, http://db.uwaterloo.ca/~galuc/wsdbm/User1321, http://db.uwaterloo.ca/~galuc/wsdbm/User74, http://db.uwaterloo.ca/~galuc/wsdbm/User6039, http://db.uwaterloo.ca/~galuc/wsdbm/User18985, http://db.uwaterloo.ca/~galuc/wsdbm/User6292, http://db.uwaterloo.ca/~galuc/wsdbm/User13414, http://db.uwaterloo.ca/~galuc/wsdbm/User3764, http://db.uwaterloo.ca/~galuc/wsdbm/User11918, http://db.uwaterloo.ca/~galuc/wsdbm/User9802, http://db.uwaterloo.ca/~galuc/wsdbm/User3738, http://db.uwaterloo.ca/~galuc/wsdbm/User7874, http://db.uwaterloo.ca/~galuc/wsdbm/User15231, http://db.uwaterloo.ca/~galuc/wsdbm/User14117, http://db.uwaterloo.ca/~galuc/wsdbm/User4552, http://db.uwaterloo.ca/~galuc/wsdbm/User14913, http://db.uwaterloo.ca/~galuc/wsdbm/User14947, http://db.uwaterloo.ca/~galuc/wsdbm/User2834, http://db.uwaterloo.ca/~galuc/wsdbm/User9522, http://db.uwaterloo.ca/~galuc/wsdbm/User13433, http://db.uwaterloo.ca/~galuc/wsdbm/User13272]"
669,"[http://db.uwaterloo.ca/~galuc/wsdbm/User8481, http://db.uwaterloo.ca/~galuc/wsdbm/User7297, http://db.uwaterloo.ca/~galuc/wsdbm/User17657, http://db.uwaterloo.ca/~galuc/wsdbm/User5417, http://db.uwaterloo.ca/~galuc/wsdbm/User11090, http://db.uwaterloo.ca/~galuc/wsdbm/User18043, http://db.uwaterloo.ca/~galuc/wsdbm/User501, http://db.uwaterloo.ca/~galuc/wsdbm/User11453, http://db.uwaterloo.ca/~galuc/wsdbm/User3365, http://db.uwaterloo.ca/~galuc/wsdbm/User6232, http://db.uwaterloo.ca/~galuc/wsdbm/User7397, http://db.uwaterloo.ca/~galuc/wsdbm/User10626, http://db.uwaterloo.ca/~galuc/wsdbm/User12899, http://db.uwaterloo.ca/~galuc/wsdbm/User3446, http://db.uwaterloo.ca/~galuc/wsdbm/User15597, http://db.uwaterloo.ca/~galuc/wsdbm/User14354, http://db.uwaterloo.ca/~galuc/wsdbm/User8701, http://db.uwaterloo.ca/~galuc/wsdbm/User13424, http://db.uwaterloo.ca/~galuc/wsdbm/User2387, http://db.uwaterloo.ca/~galuc/wsdbm/User6032, http://db.uwaterloo.ca/~galuc/wsdbm/User19416, http://db.uwaterloo.ca/~galuc/wsdbm/User15669, http://db.uwaterloo.ca/~galuc/wsdbm/User19134, http://db.uwaterloo.ca/~galuc/wsdbm/User1145, http://db.uwaterloo.ca/~galuc/wsdbm/User18414, http://db.uwaterloo.ca/~galuc/wsdbm/User4341, http://db.uwaterloo.ca/~galuc/wsdbm/User378, http://db.uwaterloo.ca/~galuc/wsdbm/User3976, http://db.uwaterloo.ca/~galuc/wsdbm/User2661, http://db.uwaterloo.ca/~galuc/wsdbm/User8944, http://db.uwaterloo.ca/~galuc/wsdbm/User1644, http://db.uwaterloo.ca/~galuc/wsdbm/User6456, http://db.uwaterloo.ca/~galuc/wsdbm/User4525, http://db.uwaterloo.ca/~galuc/wsdbm/User10440, http://db.uwaterloo.ca/~galuc/wsdbm/User8861, http://db.uwaterloo.ca/~galuc/wsdbm/User19230, http://db.uwaterloo.ca/~galuc/wsdbm/User10875, http://db.uwaterloo.ca/~galuc/wsdbm/User5422, http://db.uwaterloo.ca/~galuc/wsdbm/User10133]"
670,"[http://db.uwaterloo.ca/~galuc/wsdbm/User1663, http://db.uwaterloo.ca/~galuc/wsdbm/User7553, http://db.uwaterloo.ca/~galuc/wsdbm/User12511, http://db.uwaterloo.ca/~galuc/wsdbm/User7059, http://db.uwaterloo.ca/~galuc/wsdbm/User3489, http://db.uwaterloo.ca/~galuc/wsdbm/User9662, http://db.uwaterloo.ca/~galuc/wsdbm/User17722, http://db.uwaterloo.ca/~galuc/wsdbm/User13510, http://db.uwaterloo.ca/~galuc/wsdbm/User16890, http://db.uwaterloo.ca/~galuc/wsdbm/User12096, http://db.uwaterloo.ca/~galuc/wsdbm/User10439, http://db.uwaterloo.ca/~galuc/wsdbm/User4279, http://db.uwaterloo.ca/~galuc/wsdbm/User16266, http://db.uwaterloo.ca/~galuc/wsdbm/User8560, http://db.uwaterloo.ca/~galuc/wsdbm/User1099, http://db.uwaterloo.ca/~galuc/wsdbm/User18180, http://db.uwaterloo.ca/~galuc/wsdbm/User3305, http://db.uwaterloo.ca/~galuc/wsdbm/User8464]"
671,[]
672,"[http://db.uwaterloo.ca/~galuc/wsdbm/User8644, http://db.uwaterloo.ca/~galuc/wsdbm/User16116, http://db.uwaterloo.ca/~galuc/wsdbm/User15446, http://db.uwaterloo.ca/~galuc/wsdbm/User12952, http://db.uwaterloo.ca/~galuc/wsdbm/User15943, http://db.uwaterloo.ca/~galuc/wsdbm/User18947, http://db.uwaterloo.ca/~galuc/wsdbm/User11132]"
673,"[http://db.uwaterloo.ca/~galuc/wsdbm/User6876, http://db.uwaterloo.ca/~galuc/wsdbm/User2879, http://db.uwaterloo.ca/~galuc/wsdbm/User16760, http://db.uwaterloo.ca/~galuc/wsdbm/User5378, http://db.uwaterloo.ca/~galuc/wsdbm/User8773, http://db.uwaterloo.ca/~galuc/wsdbm/User251, http://db.uwaterloo.ca/~galuc/wsdbm/User9037, http://db.uwaterloo.ca/~galuc/wsdbm/User3604, http://db.uwaterloo.ca/~galuc/wsdbm/User5465, http://db.uwaterloo.ca/~galuc/wsdbm/User16052, http://db.uwaterloo.ca/~galuc/wsdbm/User15202, http://db.uwaterloo.ca/~galuc/wsdbm/User7038, http://db.uwaterloo.ca/~galuc/wsdbm/User10355, http://db.uwaterloo.ca/~galuc/wsdbm/User4272, http://db.uwaterloo.ca/~galuc/wsdbm/User11293, http://db.uwaterloo.ca/~galuc/wsdbm/User14056, http://db.uwaterloo.ca/~galuc/wsdbm/User6754, http://db.uwaterloo.ca/~galuc/wsdbm/User9709, http://db.uwaterloo.ca/~galuc/wsdbm/User5649, http://db.uwaterloo.ca/~galuc/wsdbm/User12199, http://db.uwaterloo.ca/~galuc/wsdbm/User6749, http://db.uwaterloo.ca/~galuc/wsdbm/User1588, http://db.uwaterloo.ca/~galuc/wsdbm/User19507, http://db.uwaterloo.ca/~galuc/wsdbm/User17307, http://db.uwaterloo.ca/~galuc/wsdbm/User8923, http://db.uwaterloo.ca/~galuc/wsdbm/User10086]"
674,"[http://db.uwaterloo.ca/~galuc/wsdbm/User19574, http://db.uwaterloo.ca/~galuc/wsdbm/User13938, http://db.uwaterloo.ca/~galuc/wsdbm/User13361, http://db.uwaterloo.ca/~galuc/wsdbm/User3002, http://db.uwaterloo.ca/~galuc/wsdbm/User4383, http://db.uwaterloo.ca/~galuc/wsdbm/User6218, http://db.uwaterloo.ca/~galuc/wsdbm/User17116, http://db.uwaterloo.ca/~galuc/wsdbm/User6105, http://db.uwaterloo.ca/~galuc/wsdbm/User3801, http://db.uwaterloo.ca/~galuc/wsdbm/User10188, http://db.uwaterloo.ca/~galuc/wsdbm/User1076, http://db.uwaterloo.ca/~galuc/wsdbm/User19963, http://db.uwaterloo.ca/~galuc/wsdbm/User43, http://db.uwaterloo.ca/~galuc/wsdbm/User6893, http://db.uwaterloo.ca/~galuc/wsdbm/User18143, http://db.uwaterloo.ca/~galuc/wsdbm/User6190, http://db.uwaterloo.ca/~galuc/wsdbm/User16338, http://db.uwaterloo.ca/~galuc/wsdbm/User18661]"
675,[]
676,"[http://db.uwaterloo.ca/~galuc/wsdbm/User6393, http://db.uwaterloo.ca/~galuc/wsdbm/User5996, http://db.uwaterloo.ca/~galuc/wsdbm/User12123, http://db.uwaterloo.ca/~galuc/wsdbm/User2740, http://db.uwaterloo.ca/~galuc/wsdbm/User5178, http://db.uwaterloo.ca/~galuc/wsdbm/User10068, http://db.uwaterloo.ca/~galuc/wsdbm/User13110, http://db.uwaterloo.ca/~galuc/wsdbm/User19074, http://db.uwaterloo.ca/~galuc/wsdbm/User5435, http://db.uwaterloo.ca/~galuc/wsdbm/User2288, http://db.uwaterloo.ca/~galuc/wsdbm/User13612, http://db.uwaterloo.ca/~galuc/wsdbm/User6354, http://db.uwaterloo.ca/~galuc/wsdbm/User18663, http://db.uwaterloo.ca/~galuc/wsdbm/User18182, http://db.uwaterloo.ca/~galuc/wsdbm/User10796]"
677,"[http://db.uwaterloo.ca/~galuc/wsdbm/User14755, http://db.uwaterloo.ca/~galuc/wsdbm/User5839, http://db.uwaterloo.ca/~galuc/wsdbm/User19152, http://db.uwaterloo.ca/~galuc/wsdbm/User16974, http://db.uwaterloo.ca/~galuc/wsdbm/User12185, http://db.uwaterloo.ca/~galuc/wsdbm/User17716, http://db.uwaterloo.ca/~galuc/wsdbm/User17662, http://db.uwaterloo.ca/~galuc/wsdbm/User17640, http://db.uwaterloo.ca/~galuc/wsdbm/User15268, http://db.uwaterloo.ca/~galuc/wsdbm/User1868, http://db.uwaterloo.ca/~galuc/wsdbm/User16089, http://db.uwaterloo.ca/~galuc/wsdbm/User3057, http://db.uwaterloo.ca/~galuc/wsdbm/User19265, http://db.uwaterloo.ca/~galuc/wsdbm/User19255, http://db.uwaterloo.ca/~galuc/wsdbm/User7193]"
678,[http://db.uwaterloo.ca/~galuc/wsdbm/User16779]
679,"[http://db.uwaterloo.ca/~galuc/wsdbm/User39, http://db.uwaterloo.ca/~galuc/wsdbm/User2415, http://db.uwaterloo.ca/~galuc/wsdbm/User2188, http://db.uwaterloo.ca/~galuc/wsdbm/User9131, http://db.uwaterloo.ca/~galuc/wsdbm/User7433, http://db.uwaterloo.ca/~galuc/wsdbm/User2288, http://db.uwaterloo.ca/~galuc/wsdbm/User8815, http://db.uwaterloo.ca/~galuc/wsdbm/User14665, http://db.uwaterloo.ca/~galuc/wsdbm/User12716]"
680,"[http://db.uwaterloo.ca/~galuc/wsdbm/User15292, http://db.uwaterloo.ca/~galuc/wsdbm/User1721, http://db.uwaterloo.ca/~galuc/wsdbm/User14755, http://db.uwaterloo.ca/~galuc/wsdbm/User2740, http://db.uwaterloo.ca/~galuc/wsdbm/User16952, http://db.uwaterloo.ca/~galuc/wsdbm/User2384, http://db.uwaterloo.ca/~galuc/wsdbm/User14873, http://db.uwaterloo.ca/~galuc/wsdbm/User13375, http://db.uwaterloo.ca/~galuc/wsdbm/User11034, http://db.uwaterloo.ca/~galuc/wsdbm/User5591, http://db.uwaterloo.ca/~galuc/wsdbm/User4073, http://db.uwaterloo.ca/~galuc/wsdbm/User13630, http://db.uwaterloo.ca/~galuc/wsdbm/User10935, http://db.uwaterloo.ca/~galuc/wsdbm/User13807, http://db.uwaterloo.ca/~galuc/wsdbm/User12496, http://db.uwaterloo.ca/~galuc/wsdbm/User15251]"
