Query,Result
444,"[http://db.uwaterloo.ca/~galuc/wsdbm/User8474, http://db.uwaterloo.ca/~galuc/wsdbm/User1093, http://db.uwaterloo.ca/~galuc/wsdbm/User15106]"
445,"[http://db.uwaterloo.ca/~galuc/wsdbm/User14911, http://db.uwaterloo.ca/~galuc/wsdbm/User10338, http://db.uwaterloo.ca/~galuc/wsdbm/User14309, http://db.uwaterloo.ca/~galuc/wsdbm/User15045]"
446,"[http://db.uwaterloo.ca/~galuc/wsdbm/User3882, http://db.uwaterloo.ca/~galuc/wsdbm/User5966, http://db.uwaterloo.ca/~galuc/wsdbm/User7518, http://db.uwaterloo.ca/~galuc/wsdbm/User26, http://db.uwaterloo.ca/~galuc/wsdbm/User5045, http://db.uwaterloo.ca/~galuc/wsdbm/User12261, http://db.uwaterloo.ca/~galuc/wsdbm/User8320, http://db.uwaterloo.ca/~galuc/wsdbm/User11752, http://db.uwaterloo.ca/~galuc/wsdbm/User8130, http://db.uwaterloo.ca/~galuc/wsdbm/User11750, http://db.uwaterloo.ca/~galuc/wsdbm/User19258, http://db.uwaterloo.ca/~galuc/wsdbm/User3251, http://db.uwaterloo.ca/~galuc/wsdbm/User12379, http://db.uwaterloo.ca/~galuc/wsdbm/User6616, http://db.uwaterloo.ca/~galuc/wsdbm/User17758, http://db.uwaterloo.ca/~galuc/wsdbm/User18404, http://db.uwaterloo.ca/~galuc/wsdbm/User6848, http://db.uwaterloo.ca/~galuc/wsdbm/User4219, http://db.uwaterloo.ca/~galuc/wsdbm/User13295, http://db.uwaterloo.ca/~galuc/wsdbm/User15715, http://db.uwaterloo.ca/~galuc/wsdbm/User14372, http://db.uwaterloo.ca/~galuc/wsdbm/User4488, http://db.uwaterloo.ca/~galuc/wsdbm/User5757, http://db.uwaterloo.ca/~galuc/wsdbm/User6185, http://db.uwaterloo.ca/~galuc/wsdbm/User9650, http://db.uwaterloo.ca/~galuc/wsdbm/User16936, http://db.uwaterloo.ca/~galuc/wsdbm/User13748, http://db.uwaterloo.ca/~galuc/wsdbm/User6297, http://db.uwaterloo.ca/~galuc/wsdbm/User19995, http://db.uwaterloo.ca/~galuc/wsdbm/User3308, http://db.uwaterloo.ca/~galuc/wsdbm/User1672, http://db.uwaterloo.ca/~galuc/wsdbm/User12479, http://db.uwaterloo.ca/~galuc/wsdbm/User11688, http://db.uwaterloo.ca/~galuc/wsdbm/User14777, http://db.uwaterloo.ca/~galuc/wsdbm/User10299, http://db.uwaterloo.ca/~galuc/wsdbm/User10270, http://db.uwaterloo.ca/~galuc/wsdbm/User17767, http://db.uwaterloo.ca/~galuc/wsdbm/User934, http://db.uwaterloo.ca/~galuc/wsdbm/User7235, http://db.uwaterloo.ca/~galuc/wsdbm/User10343, http://db.uwaterloo.ca/~galuc/wsdbm/User18366, http://db.uwaterloo.ca/~galuc/wsdbm/User18925, http://db.uwaterloo.ca/~galuc/wsdbm/User4304, http://db.uwaterloo.ca/~galuc/wsdbm/User17, http://db.uwaterloo.ca/~galuc/wsdbm/User5690]"
447,"[http://db.uwaterloo.ca/~galuc/wsdbm/User8474, http://db.uwaterloo.ca/~galuc/wsdbm/User1093, http://db.uwaterloo.ca/~galuc/wsdbm/User15106]"
448,"[http://db.uwaterloo.ca/~galuc/wsdbm/User5801, http://db.uwaterloo.ca/~galuc/wsdbm/User17256, http://db.uwaterloo.ca/~galuc/wsdbm/User6781, http://db.uwaterloo.ca/~galuc/wsdbm/User16557, http://db.uwaterloo.ca/~galuc/wsdbm/User316, http://db.uwaterloo.ca/~galuc/wsdbm/User7557, http://db.uwaterloo.ca/~galuc/wsdbm/User12033, http://db.uwaterloo.ca/~galuc/wsdbm/User2136, http://db.uwaterloo.ca/~galuc/wsdbm/User3178, http://db.uwaterloo.ca/~galuc/wsdbm/User5988, http://db.uwaterloo.ca/~galuc/wsdbm/User5108, http://db.uwaterloo.ca/~galuc/wsdbm/User10032]"
449,"[http://db.uwaterloo.ca/~galuc/wsdbm/User13439, http://db.uwaterloo.ca/~galuc/wsdbm/User8245, http://db.uwaterloo.ca/~galuc/wsdbm/User15430, http://db.uwaterloo.ca/~galuc/wsdbm/User15093, http://db.uwaterloo.ca/~galuc/wsdbm/User11810, http://db.uwaterloo.ca/~galuc/wsdbm/User10687, http://db.uwaterloo.ca/~galuc/wsdbm/User17191, http://db.uwaterloo.ca/~galuc/wsdbm/User4756, http://db.uwaterloo.ca/~galuc/wsdbm/User10194, http://db.uwaterloo.ca/~galuc/wsdbm/User6296, http://db.uwaterloo.ca/~galuc/wsdbm/User8989, http://db.uwaterloo.ca/~galuc/wsdbm/User9626, http://db.uwaterloo.ca/~galuc/wsdbm/User2328, http://db.uwaterloo.ca/~galuc/wsdbm/User14926, http://db.uwaterloo.ca/~galuc/wsdbm/User15745, http://db.uwaterloo.ca/~galuc/wsdbm/User19066, http://db.uwaterloo.ca/~galuc/wsdbm/User16752, http://db.uwaterloo.ca/~galuc/wsdbm/User11743, http://db.uwaterloo.ca/~galuc/wsdbm/User10016, http://db.uwaterloo.ca/~galuc/wsdbm/User18712, http://db.uwaterloo.ca/~galuc/wsdbm/User5123, http://db.uwaterloo.ca/~galuc/wsdbm/User4545, http://db.uwaterloo.ca/~galuc/wsdbm/User13051]"
450,"[http://db.uwaterloo.ca/~galuc/wsdbm/User16506, http://db.uwaterloo.ca/~galuc/wsdbm/User12825, http://db.uwaterloo.ca/~galuc/wsdbm/User11599]"
451,"[http://db.uwaterloo.ca/~galuc/wsdbm/User10671, http://db.uwaterloo.ca/~galuc/wsdbm/User12641, http://db.uwaterloo.ca/~galuc/wsdbm/User13767, http://db.uwaterloo.ca/~galuc/wsdbm/User9174, http://db.uwaterloo.ca/~galuc/wsdbm/User808, http://db.uwaterloo.ca/~galuc/wsdbm/User1553, http://db.uwaterloo.ca/~galuc/wsdbm/User412, http://db.uwaterloo.ca/~galuc/wsdbm/User9223, http://db.uwaterloo.ca/~galuc/wsdbm/User17528, http://db.uwaterloo.ca/~galuc/wsdbm/User13691, http://db.uwaterloo.ca/~galuc/wsdbm/User8203, http://db.uwaterloo.ca/~galuc/wsdbm/User17058, http://db.uwaterloo.ca/~galuc/wsdbm/User13931, http://db.uwaterloo.ca/~galuc/wsdbm/User12592, http://db.uwaterloo.ca/~galuc/wsdbm/User19515, http://db.uwaterloo.ca/~galuc/wsdbm/User13369, http://db.uwaterloo.ca/~galuc/wsdbm/User19406, http://db.uwaterloo.ca/~galuc/wsdbm/User5476, http://db.uwaterloo.ca/~galuc/wsdbm/User2611, http://db.uwaterloo.ca/~galuc/wsdbm/User8851, http://db.uwaterloo.ca/~galuc/wsdbm/User17136, http://db.uwaterloo.ca/~galuc/wsdbm/User5360, http://db.uwaterloo.ca/~galuc/wsdbm/User10298, http://db.uwaterloo.ca/~galuc/wsdbm/User16295, http://db.uwaterloo.ca/~galuc/wsdbm/User8836, http://db.uwaterloo.ca/~galuc/wsdbm/User1024, http://db.uwaterloo.ca/~galuc/wsdbm/User3198, http://db.uwaterloo.ca/~galuc/wsdbm/User15936, http://db.uwaterloo.ca/~galuc/wsdbm/User12996, http://db.uwaterloo.ca/~galuc/wsdbm/User16806, http://db.uwaterloo.ca/~galuc/wsdbm/User5989, http://db.uwaterloo.ca/~galuc/wsdbm/User16886, http://db.uwaterloo.ca/~galuc/wsdbm/User11645, http://db.uwaterloo.ca/~galuc/wsdbm/User11897, http://db.uwaterloo.ca/~galuc/wsdbm/User5994, http://db.uwaterloo.ca/~galuc/wsdbm/User1896, http://db.uwaterloo.ca/~galuc/wsdbm/User15410, http://db.uwaterloo.ca/~galuc/wsdbm/User2178, http://db.uwaterloo.ca/~galuc/wsdbm/User15851, http://db.uwaterloo.ca/~galuc/wsdbm/User6750, http://db.uwaterloo.ca/~galuc/wsdbm/User12858, http://db.uwaterloo.ca/~galuc/wsdbm/User15772, http://db.uwaterloo.ca/~galuc/wsdbm/User9104, http://db.uwaterloo.ca/~galuc/wsdbm/User13969, http://db.uwaterloo.ca/~galuc/wsdbm/User3398, http://db.uwaterloo.ca/~galuc/wsdbm/User18830, http://db.uwaterloo.ca/~galuc/wsdbm/User14682, http://db.uwaterloo.ca/~galuc/wsdbm/User2678, http://db.uwaterloo.ca/~galuc/wsdbm/User15775]"
452,"[http://db.uwaterloo.ca/~galuc/wsdbm/User15020, http://db.uwaterloo.ca/~galuc/wsdbm/User9378, http://db.uwaterloo.ca/~galuc/wsdbm/User1870, http://db.uwaterloo.ca/~galuc/wsdbm/User2596, http://db.uwaterloo.ca/~galuc/wsdbm/User16526]"
453,"[http://db.uwaterloo.ca/~galuc/wsdbm/User9809, http://db.uwaterloo.ca/~galuc/wsdbm/User12935, http://db.uwaterloo.ca/~galuc/wsdbm/User13177, http://db.uwaterloo.ca/~galuc/wsdbm/User3846]"
454,"[http://db.uwaterloo.ca/~galuc/wsdbm/User6007, http://db.uwaterloo.ca/~galuc/wsdbm/User2302, http://db.uwaterloo.ca/~galuc/wsdbm/User7029, http://db.uwaterloo.ca/~galuc/wsdbm/User15795, http://db.uwaterloo.ca/~galuc/wsdbm/User18160]"
455,"[http://db.uwaterloo.ca/~galuc/wsdbm/User6755, http://db.uwaterloo.ca/~galuc/wsdbm/User8484, http://db.uwaterloo.ca/~galuc/wsdbm/User16847]"
456,"[http://db.uwaterloo.ca/~galuc/wsdbm/User10671, http://db.uwaterloo.ca/~galuc/wsdbm/User12641, http://db.uwaterloo.ca/~galuc/wsdbm/User13767, http://db.uwaterloo.ca/~galuc/wsdbm/User9174, http://db.uwaterloo.ca/~galuc/wsdbm/User808, http://db.uwaterloo.ca/~galuc/wsdbm/User1553, http://db.uwaterloo.ca/~galuc/wsdbm/User412, http://db.uwaterloo.ca/~galuc/wsdbm/User9223, http://db.uwaterloo.ca/~galuc/wsdbm/User17528, http://db.uwaterloo.ca/~galuc/wsdbm/User13691, http://db.uwaterloo.ca/~galuc/wsdbm/User8203, http://db.uwaterloo.ca/~galuc/wsdbm/User17058, http://db.uwaterloo.ca/~galuc/wsdbm/User13931, http://db.uwaterloo.ca/~galuc/wsdbm/User12592, http://db.uwaterloo.ca/~galuc/wsdbm/User19515, http://db.uwaterloo.ca/~galuc/wsdbm/User13369, http://db.uwaterloo.ca/~galuc/wsdbm/User19406, http://db.uwaterloo.ca/~galuc/wsdbm/User5476, http://db.uwaterloo.ca/~galuc/wsdbm/User2611, http://db.uwaterloo.ca/~galuc/wsdbm/User8851, http://db.uwaterloo.ca/~galuc/wsdbm/User17136, http://db.uwaterloo.ca/~galuc/wsdbm/User5360, http://db.uwaterloo.ca/~galuc/wsdbm/User10298, http://db.uwaterloo.ca/~galuc/wsdbm/User16295, http://db.uwaterloo.ca/~galuc/wsdbm/User8836, http://db.uwaterloo.ca/~galuc/wsdbm/User1024, http://db.uwaterloo.ca/~galuc/wsdbm/User3198, http://db.uwaterloo.ca/~galuc/wsdbm/User15936, http://db.uwaterloo.ca/~galuc/wsdbm/User12996, http://db.uwaterloo.ca/~galuc/wsdbm/User16806, http://db.uwaterloo.ca/~galuc/wsdbm/User5989, http://db.uwaterloo.ca/~galuc/wsdbm/User16886, http://db.uwaterloo.ca/~galuc/wsdbm/User11645, http://db.uwaterloo.ca/~galuc/wsdbm/User11897, http://db.uwaterloo.ca/~galuc/wsdbm/User5994, http://db.uwaterloo.ca/~galuc/wsdbm/User1896, http://db.uwaterloo.ca/~galuc/wsdbm/User15410, http://db.uwaterloo.ca/~galuc/wsdbm/User2178, http://db.uwaterloo.ca/~galuc/wsdbm/User15851, http://db.uwaterloo.ca/~galuc/wsdbm/User6750, http://db.uwaterloo.ca/~galuc/wsdbm/User12858, http://db.uwaterloo.ca/~galuc/wsdbm/User15772, http://db.uwaterloo.ca/~galuc/wsdbm/User9104, http://db.uwaterloo.ca/~galuc/wsdbm/User13969, http://db.uwaterloo.ca/~galuc/wsdbm/User3398, http://db.uwaterloo.ca/~galuc/wsdbm/User18830, http://db.uwaterloo.ca/~galuc/wsdbm/User14682, http://db.uwaterloo.ca/~galuc/wsdbm/User2678, http://db.uwaterloo.ca/~galuc/wsdbm/User15775]"
457,"[http://db.uwaterloo.ca/~galuc/wsdbm/User2893, http://db.uwaterloo.ca/~galuc/wsdbm/User4538, http://db.uwaterloo.ca/~galuc/wsdbm/User10466, http://db.uwaterloo.ca/~galuc/wsdbm/User8936, http://db.uwaterloo.ca/~galuc/wsdbm/User14864, http://db.uwaterloo.ca/~galuc/wsdbm/User5714, http://db.uwaterloo.ca/~galuc/wsdbm/User7258, http://db.uwaterloo.ca/~galuc/wsdbm/User1771]"
458,"[http://db.uwaterloo.ca/~galuc/wsdbm/User1663, http://db.uwaterloo.ca/~galuc/wsdbm/User12979, http://db.uwaterloo.ca/~galuc/wsdbm/User10231, http://db.uwaterloo.ca/~galuc/wsdbm/User8655, http://db.uwaterloo.ca/~galuc/wsdbm/User15920]"
459,"[http://db.uwaterloo.ca/~galuc/wsdbm/User14872, http://db.uwaterloo.ca/~galuc/wsdbm/User19910, http://db.uwaterloo.ca/~galuc/wsdbm/User6322]"
460,"[http://db.uwaterloo.ca/~galuc/wsdbm/User3882, http://db.uwaterloo.ca/~galuc/wsdbm/User5966, http://db.uwaterloo.ca/~galuc/wsdbm/User7518, http://db.uwaterloo.ca/~galuc/wsdbm/User26, http://db.uwaterloo.ca/~galuc/wsdbm/User5045, http://db.uwaterloo.ca/~galuc/wsdbm/User12261, http://db.uwaterloo.ca/~galuc/wsdbm/User8320, http://db.uwaterloo.ca/~galuc/wsdbm/User11752, http://db.uwaterloo.ca/~galuc/wsdbm/User8130, http://db.uwaterloo.ca/~galuc/wsdbm/User11750, http://db.uwaterloo.ca/~galuc/wsdbm/User19258, http://db.uwaterloo.ca/~galuc/wsdbm/User3251, http://db.uwaterloo.ca/~galuc/wsdbm/User12379, http://db.uwaterloo.ca/~galuc/wsdbm/User6616, http://db.uwaterloo.ca/~galuc/wsdbm/User17758, http://db.uwaterloo.ca/~galuc/wsdbm/User18404, http://db.uwaterloo.ca/~galuc/wsdbm/User6848, http://db.uwaterloo.ca/~galuc/wsdbm/User4219, http://db.uwaterloo.ca/~galuc/wsdbm/User13295, http://db.uwaterloo.ca/~galuc/wsdbm/User15715, http://db.uwaterloo.ca/~galuc/wsdbm/User14372, http://db.uwaterloo.ca/~galuc/wsdbm/User4488, http://db.uwaterloo.ca/~galuc/wsdbm/User5757, http://db.uwaterloo.ca/~galuc/wsdbm/User6185, http://db.uwaterloo.ca/~galuc/wsdbm/User9650, http://db.uwaterloo.ca/~galuc/wsdbm/User16936, http://db.uwaterloo.ca/~galuc/wsdbm/User13748, http://db.uwaterloo.ca/~galuc/wsdbm/User6297, http://db.uwaterloo.ca/~galuc/wsdbm/User19995, http://db.uwaterloo.ca/~galuc/wsdbm/User3308, http://db.uwaterloo.ca/~galuc/wsdbm/User1672, http://db.uwaterloo.ca/~galuc/wsdbm/User12479, http://db.uwaterloo.ca/~galuc/wsdbm/User11688, http://db.uwaterloo.ca/~galuc/wsdbm/User14777, http://db.uwaterloo.ca/~galuc/wsdbm/User10299, http://db.uwaterloo.ca/~galuc/wsdbm/User10270, http://db.uwaterloo.ca/~galuc/wsdbm/User17767, http://db.uwaterloo.ca/~galuc/wsdbm/User934, http://db.uwaterloo.ca/~galuc/wsdbm/User7235, http://db.uwaterloo.ca/~galuc/wsdbm/User10343, http://db.uwaterloo.ca/~galuc/wsdbm/User18366, http://db.uwaterloo.ca/~galuc/wsdbm/User18925, http://db.uwaterloo.ca/~galuc/wsdbm/User4304, http://db.uwaterloo.ca/~galuc/wsdbm/User17, http://db.uwaterloo.ca/~galuc/wsdbm/User5690]"
461,"[http://db.uwaterloo.ca/~galuc/wsdbm/User5099, http://db.uwaterloo.ca/~galuc/wsdbm/User16507, http://db.uwaterloo.ca/~galuc/wsdbm/User18065, http://db.uwaterloo.ca/~galuc/wsdbm/User10187, http://db.uwaterloo.ca/~galuc/wsdbm/User8958]"
462,"[http://db.uwaterloo.ca/~galuc/wsdbm/User19928, http://db.uwaterloo.ca/~galuc/wsdbm/User16952, http://db.uwaterloo.ca/~galuc/wsdbm/User14577, http://db.uwaterloo.ca/~galuc/wsdbm/User456, http://db.uwaterloo.ca/~galuc/wsdbm/User17907, http://db.uwaterloo.ca/~galuc/wsdbm/User1907, http://db.uwaterloo.ca/~galuc/wsdbm/User14285]"
463,"[http://db.uwaterloo.ca/~galuc/wsdbm/User8503, http://db.uwaterloo.ca/~galuc/wsdbm/User1356, http://db.uwaterloo.ca/~galuc/wsdbm/User2928, http://db.uwaterloo.ca/~galuc/wsdbm/User15609, http://db.uwaterloo.ca/~galuc/wsdbm/User8700, http://db.uwaterloo.ca/~galuc/wsdbm/User8905, http://db.uwaterloo.ca/~galuc/wsdbm/User10737]"
464,"[http://db.uwaterloo.ca/~galuc/wsdbm/User17859, http://db.uwaterloo.ca/~galuc/wsdbm/User13236, http://db.uwaterloo.ca/~galuc/wsdbm/User15825, http://db.uwaterloo.ca/~galuc/wsdbm/User7976, http://db.uwaterloo.ca/~galuc/wsdbm/User19511, http://db.uwaterloo.ca/~galuc/wsdbm/User16774, http://db.uwaterloo.ca/~galuc/wsdbm/User19291, http://db.uwaterloo.ca/~galuc/wsdbm/User19986, http://db.uwaterloo.ca/~galuc/wsdbm/User5558, http://db.uwaterloo.ca/~galuc/wsdbm/User9686, http://db.uwaterloo.ca/~galuc/wsdbm/User9598, http://db.uwaterloo.ca/~galuc/wsdbm/User15709, http://db.uwaterloo.ca/~galuc/wsdbm/User15059, http://db.uwaterloo.ca/~galuc/wsdbm/User997, http://db.uwaterloo.ca/~galuc/wsdbm/User15469, http://db.uwaterloo.ca/~galuc/wsdbm/User1613]"
465,"[http://db.uwaterloo.ca/~galuc/wsdbm/User8503, http://db.uwaterloo.ca/~galuc/wsdbm/User1356, http://db.uwaterloo.ca/~galuc/wsdbm/User2928, http://db.uwaterloo.ca/~galuc/wsdbm/User15609, http://db.uwaterloo.ca/~galuc/wsdbm/User8700, http://db.uwaterloo.ca/~galuc/wsdbm/User8905, http://db.uwaterloo.ca/~galuc/wsdbm/User10737]"
466,"[http://db.uwaterloo.ca/~galuc/wsdbm/User10366, http://db.uwaterloo.ca/~galuc/wsdbm/User4833, http://db.uwaterloo.ca/~galuc/wsdbm/User5599, http://db.uwaterloo.ca/~galuc/wsdbm/User17398, http://db.uwaterloo.ca/~galuc/wsdbm/User12733, http://db.uwaterloo.ca/~galuc/wsdbm/User8119, http://db.uwaterloo.ca/~galuc/wsdbm/User17359, http://db.uwaterloo.ca/~galuc/wsdbm/User1262, http://db.uwaterloo.ca/~galuc/wsdbm/User16944, http://db.uwaterloo.ca/~galuc/wsdbm/User8259, http://db.uwaterloo.ca/~galuc/wsdbm/User6651, http://db.uwaterloo.ca/~galuc/wsdbm/User13951, http://db.uwaterloo.ca/~galuc/wsdbm/User16201, http://db.uwaterloo.ca/~galuc/wsdbm/User9774, http://db.uwaterloo.ca/~galuc/wsdbm/User3788, http://db.uwaterloo.ca/~galuc/wsdbm/User13722, http://db.uwaterloo.ca/~galuc/wsdbm/User605, http://db.uwaterloo.ca/~galuc/wsdbm/User17843, http://db.uwaterloo.ca/~galuc/wsdbm/User8191]"
467,[http://db.uwaterloo.ca/~galuc/wsdbm/User3850]
468,"[http://db.uwaterloo.ca/~galuc/wsdbm/User17859, http://db.uwaterloo.ca/~galuc/wsdbm/User13236, http://db.uwaterloo.ca/~galuc/wsdbm/User15825, http://db.uwaterloo.ca/~galuc/wsdbm/User7976, http://db.uwaterloo.ca/~galuc/wsdbm/User19511, http://db.uwaterloo.ca/~galuc/wsdbm/User16774, http://db.uwaterloo.ca/~galuc/wsdbm/User19291, http://db.uwaterloo.ca/~galuc/wsdbm/User19986, http://db.uwaterloo.ca/~galuc/wsdbm/User5558, http://db.uwaterloo.ca/~galuc/wsdbm/User9686, http://db.uwaterloo.ca/~galuc/wsdbm/User9598, http://db.uwaterloo.ca/~galuc/wsdbm/User15709, http://db.uwaterloo.ca/~galuc/wsdbm/User15059, http://db.uwaterloo.ca/~galuc/wsdbm/User997, http://db.uwaterloo.ca/~galuc/wsdbm/User15469, http://db.uwaterloo.ca/~galuc/wsdbm/User1613]"
469,"[http://db.uwaterloo.ca/~galuc/wsdbm/User5315, http://db.uwaterloo.ca/~galuc/wsdbm/User13185, http://db.uwaterloo.ca/~galuc/wsdbm/User5111, http://db.uwaterloo.ca/~galuc/wsdbm/User10133]"
470,"[http://db.uwaterloo.ca/~galuc/wsdbm/User5099, http://db.uwaterloo.ca/~galuc/wsdbm/User16507, http://db.uwaterloo.ca/~galuc/wsdbm/User18065, http://db.uwaterloo.ca/~galuc/wsdbm/User10187, http://db.uwaterloo.ca/~galuc/wsdbm/User8958]"
471,"[http://db.uwaterloo.ca/~galuc/wsdbm/User13396, http://db.uwaterloo.ca/~galuc/wsdbm/User1908, http://db.uwaterloo.ca/~galuc/wsdbm/User19695, http://db.uwaterloo.ca/~galuc/wsdbm/User2646, http://db.uwaterloo.ca/~galuc/wsdbm/User17224, http://db.uwaterloo.ca/~galuc/wsdbm/User19867, http://db.uwaterloo.ca/~galuc/wsdbm/User11181, http://db.uwaterloo.ca/~galuc/wsdbm/User4477, http://db.uwaterloo.ca/~galuc/wsdbm/User12461, http://db.uwaterloo.ca/~galuc/wsdbm/User18920, http://db.uwaterloo.ca/~galuc/wsdbm/User5867, http://db.uwaterloo.ca/~galuc/wsdbm/User394, http://db.uwaterloo.ca/~galuc/wsdbm/User15779, http://db.uwaterloo.ca/~galuc/wsdbm/User11573, http://db.uwaterloo.ca/~galuc/wsdbm/User13695, http://db.uwaterloo.ca/~galuc/wsdbm/User17179, http://db.uwaterloo.ca/~galuc/wsdbm/User1166, http://db.uwaterloo.ca/~galuc/wsdbm/User18219, http://db.uwaterloo.ca/~galuc/wsdbm/User18588, http://db.uwaterloo.ca/~galuc/wsdbm/User15332, http://db.uwaterloo.ca/~galuc/wsdbm/User16199, http://db.uwaterloo.ca/~galuc/wsdbm/User11294, http://db.uwaterloo.ca/~galuc/wsdbm/User19766, http://db.uwaterloo.ca/~galuc/wsdbm/User17305, http://db.uwaterloo.ca/~galuc/wsdbm/User12941, http://db.uwaterloo.ca/~galuc/wsdbm/User15664, http://db.uwaterloo.ca/~galuc/wsdbm/User17794, http://db.uwaterloo.ca/~galuc/wsdbm/User5043, http://db.uwaterloo.ca/~galuc/wsdbm/User3823, http://db.uwaterloo.ca/~galuc/wsdbm/User14175, http://db.uwaterloo.ca/~galuc/wsdbm/User4734, http://db.uwaterloo.ca/~galuc/wsdbm/User17953, http://db.uwaterloo.ca/~galuc/wsdbm/User14481, http://db.uwaterloo.ca/~galuc/wsdbm/User9467, http://db.uwaterloo.ca/~galuc/wsdbm/User17665, http://db.uwaterloo.ca/~galuc/wsdbm/User15741, http://db.uwaterloo.ca/~galuc/wsdbm/User19883, http://db.uwaterloo.ca/~galuc/wsdbm/User5684, http://db.uwaterloo.ca/~galuc/wsdbm/User15037, http://db.uwaterloo.ca/~galuc/wsdbm/User3182, http://db.uwaterloo.ca/~galuc/wsdbm/User14529, http://db.uwaterloo.ca/~galuc/wsdbm/User7667, http://db.uwaterloo.ca/~galuc/wsdbm/User11660, http://db.uwaterloo.ca/~galuc/wsdbm/User6261, http://db.uwaterloo.ca/~galuc/wsdbm/User4740, http://db.uwaterloo.ca/~galuc/wsdbm/User8760, http://db.uwaterloo.ca/~galuc/wsdbm/User10842, http://db.uwaterloo.ca/~galuc/wsdbm/User18825, http://db.uwaterloo.ca/~galuc/wsdbm/User1530, http://db.uwaterloo.ca/~galuc/wsdbm/User12272, http://db.uwaterloo.ca/~galuc/wsdbm/User18644, http://db.uwaterloo.ca/~galuc/wsdbm/User8263, http://db.uwaterloo.ca/~galuc/wsdbm/User8235, http://db.uwaterloo.ca/~galuc/wsdbm/User8061, http://db.uwaterloo.ca/~galuc/wsdbm/User10960, http://db.uwaterloo.ca/~galuc/wsdbm/User6304, http://db.uwaterloo.ca/~galuc/wsdbm/User10634, http://db.uwaterloo.ca/~galuc/wsdbm/User15186, http://db.uwaterloo.ca/~galuc/wsdbm/User3770, http://db.uwaterloo.ca/~galuc/wsdbm/User6856, http://db.uwaterloo.ca/~galuc/wsdbm/User565, http://db.uwaterloo.ca/~galuc/wsdbm/User6765, http://db.uwaterloo.ca/~galuc/wsdbm/User11232, http://db.uwaterloo.ca/~galuc/wsdbm/User242, http://db.uwaterloo.ca/~galuc/wsdbm/User6656, http://db.uwaterloo.ca/~galuc/wsdbm/User15500, http://db.uwaterloo.ca/~galuc/wsdbm/User19020, http://db.uwaterloo.ca/~galuc/wsdbm/User10592, http://db.uwaterloo.ca/~galuc/wsdbm/User5931, http://db.uwaterloo.ca/~galuc/wsdbm/User17752, http://db.uwaterloo.ca/~galuc/wsdbm/User14055, http://db.uwaterloo.ca/~galuc/wsdbm/User7122, http://db.uwaterloo.ca/~galuc/wsdbm/User8893, http://db.uwaterloo.ca/~galuc/wsdbm/User7462, http://db.uwaterloo.ca/~galuc/wsdbm/User12373, http://db.uwaterloo.ca/~galuc/wsdbm/User19949, http://db.uwaterloo.ca/~galuc/wsdbm/User479, http://db.uwaterloo.ca/~galuc/wsdbm/User8204, http://db.uwaterloo.ca/~galuc/wsdbm/User13502, http://db.uwaterloo.ca/~galuc/wsdbm/User16673, http://db.uwaterloo.ca/~galuc/wsdbm/User17348]"
472,"[http://db.uwaterloo.ca/~galuc/wsdbm/User6685, http://db.uwaterloo.ca/~galuc/wsdbm/User4967, http://db.uwaterloo.ca/~galuc/wsdbm/User14069, http://db.uwaterloo.ca/~galuc/wsdbm/User18565, http://db.uwaterloo.ca/~galuc/wsdbm/User19000]"
473,"[http://db.uwaterloo.ca/~galuc/wsdbm/User17804, http://db.uwaterloo.ca/~galuc/wsdbm/User14748, http://db.uwaterloo.ca/~galuc/wsdbm/User3304, http://db.uwaterloo.ca/~galuc/wsdbm/User1272, http://db.uwaterloo.ca/~galuc/wsdbm/User11427, http://db.uwaterloo.ca/~galuc/wsdbm/User17085, http://db.uwaterloo.ca/~galuc/wsdbm/User7541, http://db.uwaterloo.ca/~galuc/wsdbm/User6201, http://db.uwaterloo.ca/~galuc/wsdbm/User18914]"
474,"[http://db.uwaterloo.ca/~galuc/wsdbm/User2783, http://db.uwaterloo.ca/~galuc/wsdbm/User11788]"
475,"[http://db.uwaterloo.ca/~galuc/wsdbm/User17964, http://db.uwaterloo.ca/~galuc/wsdbm/User4622, http://db.uwaterloo.ca/~galuc/wsdbm/User4404, http://db.uwaterloo.ca/~galuc/wsdbm/User10539, http://db.uwaterloo.ca/~galuc/wsdbm/User17692, http://db.uwaterloo.ca/~galuc/wsdbm/User1764, http://db.uwaterloo.ca/~galuc/wsdbm/User18042, http://db.uwaterloo.ca/~galuc/wsdbm/User13611, http://db.uwaterloo.ca/~galuc/wsdbm/User2858, http://db.uwaterloo.ca/~galuc/wsdbm/User8126, http://db.uwaterloo.ca/~galuc/wsdbm/User8637, http://db.uwaterloo.ca/~galuc/wsdbm/User13022]"
476,[http://db.uwaterloo.ca/~galuc/wsdbm/User11672]
477,"[http://db.uwaterloo.ca/~galuc/wsdbm/User3377, http://db.uwaterloo.ca/~galuc/wsdbm/User3138, http://db.uwaterloo.ca/~galuc/wsdbm/User15662]"
478,"[http://db.uwaterloo.ca/~galuc/wsdbm/User11596, http://db.uwaterloo.ca/~galuc/wsdbm/User13881, http://db.uwaterloo.ca/~galuc/wsdbm/User13531, http://db.uwaterloo.ca/~galuc/wsdbm/User13346, http://db.uwaterloo.ca/~galuc/wsdbm/User11383]"
