Query,Result
459,"[http://db.uwaterloo.ca/~galuc/wsdbm/User15557, http://db.uwaterloo.ca/~galuc/wsdbm/User9414, http://db.uwaterloo.ca/~galuc/wsdbm/User4006]"
460,"[http://db.uwaterloo.ca/~galuc/wsdbm/User3882, http://db.uwaterloo.ca/~galuc/wsdbm/User8596, http://db.uwaterloo.ca/~galuc/wsdbm/User7403, http://db.uwaterloo.ca/~galuc/wsdbm/User4636, http://db.uwaterloo.ca/~galuc/wsdbm/User918, http://db.uwaterloo.ca/~galuc/wsdbm/User1227]"
461,[http://db.uwaterloo.ca/~galuc/wsdbm/User18370]
462,"[http://db.uwaterloo.ca/~galuc/wsdbm/User8024, http://db.uwaterloo.ca/~galuc/wsdbm/User18419, http://db.uwaterloo.ca/~galuc/wsdbm/User5268, http://db.uwaterloo.ca/~galuc/wsdbm/User4003]"
463,"[http://db.uwaterloo.ca/~galuc/wsdbm/User2782, http://db.uwaterloo.ca/~galuc/wsdbm/User16070, http://db.uwaterloo.ca/~galuc/wsdbm/User16083, http://db.uwaterloo.ca/~galuc/wsdbm/User16308, http://db.uwaterloo.ca/~galuc/wsdbm/User6329, http://db.uwaterloo.ca/~galuc/wsdbm/User15665]"
464,"[http://db.uwaterloo.ca/~galuc/wsdbm/User12392, http://db.uwaterloo.ca/~galuc/wsdbm/User9993]"
465,"[http://db.uwaterloo.ca/~galuc/wsdbm/User17818, http://db.uwaterloo.ca/~galuc/wsdbm/User2572, http://db.uwaterloo.ca/~galuc/wsdbm/User1227, http://db.uwaterloo.ca/~galuc/wsdbm/User9709]"
466,[http://db.uwaterloo.ca/~galuc/wsdbm/User19963]
467,"[http://db.uwaterloo.ca/~galuc/wsdbm/User17124, http://db.uwaterloo.ca/~galuc/wsdbm/User17586, http://db.uwaterloo.ca/~galuc/wsdbm/User7217]"
468,"[http://db.uwaterloo.ca/~galuc/wsdbm/User16797, http://db.uwaterloo.ca/~galuc/wsdbm/User12103, http://db.uwaterloo.ca/~galuc/wsdbm/User16685]"
469,"[http://db.uwaterloo.ca/~galuc/wsdbm/User14276, http://db.uwaterloo.ca/~galuc/wsdbm/User15105, http://db.uwaterloo.ca/~galuc/wsdbm/User14248]"
470,"[http://db.uwaterloo.ca/~galuc/wsdbm/User14520, http://db.uwaterloo.ca/~galuc/wsdbm/User19033, http://db.uwaterloo.ca/~galuc/wsdbm/User18355, http://db.uwaterloo.ca/~galuc/wsdbm/User449]"
471,"[http://db.uwaterloo.ca/~galuc/wsdbm/User19243, http://db.uwaterloo.ca/~galuc/wsdbm/User17224, http://db.uwaterloo.ca/~galuc/wsdbm/User13916, http://db.uwaterloo.ca/~galuc/wsdbm/User18278, http://db.uwaterloo.ca/~galuc/wsdbm/User3840, http://db.uwaterloo.ca/~galuc/wsdbm/User11035, http://db.uwaterloo.ca/~galuc/wsdbm/User11499, http://db.uwaterloo.ca/~galuc/wsdbm/User3512, http://db.uwaterloo.ca/~galuc/wsdbm/User9078, http://db.uwaterloo.ca/~galuc/wsdbm/User7848, http://db.uwaterloo.ca/~galuc/wsdbm/User18573, http://db.uwaterloo.ca/~galuc/wsdbm/User16800, http://db.uwaterloo.ca/~galuc/wsdbm/User4637, http://db.uwaterloo.ca/~galuc/wsdbm/User18178, http://db.uwaterloo.ca/~galuc/wsdbm/User17138]"
472,[]
473,[http://db.uwaterloo.ca/~galuc/wsdbm/User481]
474,"[http://db.uwaterloo.ca/~galuc/wsdbm/User7718, http://db.uwaterloo.ca/~galuc/wsdbm/User13576]"
475,"[http://db.uwaterloo.ca/~galuc/wsdbm/User12545, http://db.uwaterloo.ca/~galuc/wsdbm/User11588, http://db.uwaterloo.ca/~galuc/wsdbm/User12830]"
476,"[http://db.uwaterloo.ca/~galuc/wsdbm/User2766, http://db.uwaterloo.ca/~galuc/wsdbm/User7156, http://db.uwaterloo.ca/~galuc/wsdbm/User1685]"
477,"[http://db.uwaterloo.ca/~galuc/wsdbm/User14351, http://db.uwaterloo.ca/~galuc/wsdbm/User19445, http://db.uwaterloo.ca/~galuc/wsdbm/User8493]"
478,[http://db.uwaterloo.ca/~galuc/wsdbm/User12902]
479,[http://db.uwaterloo.ca/~galuc/wsdbm/User5586]
480,"[http://db.uwaterloo.ca/~galuc/wsdbm/User2667, http://db.uwaterloo.ca/~galuc/wsdbm/User13266, http://db.uwaterloo.ca/~galuc/wsdbm/User12196]"
481,"[http://db.uwaterloo.ca/~galuc/wsdbm/User6504, http://db.uwaterloo.ca/~galuc/wsdbm/User11570, http://db.uwaterloo.ca/~galuc/wsdbm/User7591]"
482,"[http://db.uwaterloo.ca/~galuc/wsdbm/User14368, http://db.uwaterloo.ca/~galuc/wsdbm/User5719]"
483,"[http://db.uwaterloo.ca/~galuc/wsdbm/User7898, http://db.uwaterloo.ca/~galuc/wsdbm/User19243, http://db.uwaterloo.ca/~galuc/wsdbm/User6640, http://db.uwaterloo.ca/~galuc/wsdbm/User3103, http://db.uwaterloo.ca/~galuc/wsdbm/User1663, http://db.uwaterloo.ca/~galuc/wsdbm/User4826, http://db.uwaterloo.ca/~galuc/wsdbm/User3956, http://db.uwaterloo.ca/~galuc/wsdbm/User13521, http://db.uwaterloo.ca/~galuc/wsdbm/User12818, http://db.uwaterloo.ca/~galuc/wsdbm/User7967, http://db.uwaterloo.ca/~galuc/wsdbm/User9776, http://db.uwaterloo.ca/~galuc/wsdbm/User16864, http://db.uwaterloo.ca/~galuc/wsdbm/User19287, http://db.uwaterloo.ca/~galuc/wsdbm/User17744, http://db.uwaterloo.ca/~galuc/wsdbm/User16138, http://db.uwaterloo.ca/~galuc/wsdbm/User9678, http://db.uwaterloo.ca/~galuc/wsdbm/User1142, http://db.uwaterloo.ca/~galuc/wsdbm/User15833, http://db.uwaterloo.ca/~galuc/wsdbm/User7427, http://db.uwaterloo.ca/~galuc/wsdbm/User18841, http://db.uwaterloo.ca/~galuc/wsdbm/User2381, http://db.uwaterloo.ca/~galuc/wsdbm/User19209, http://db.uwaterloo.ca/~galuc/wsdbm/User7368, http://db.uwaterloo.ca/~galuc/wsdbm/User618, http://db.uwaterloo.ca/~galuc/wsdbm/User14644, http://db.uwaterloo.ca/~galuc/wsdbm/User8828, http://db.uwaterloo.ca/~galuc/wsdbm/User8567, http://db.uwaterloo.ca/~galuc/wsdbm/User9137, http://db.uwaterloo.ca/~galuc/wsdbm/User1067, http://db.uwaterloo.ca/~galuc/wsdbm/User10744, http://db.uwaterloo.ca/~galuc/wsdbm/User1240, http://db.uwaterloo.ca/~galuc/wsdbm/User2586, http://db.uwaterloo.ca/~galuc/wsdbm/User6187, http://db.uwaterloo.ca/~galuc/wsdbm/User1583, http://db.uwaterloo.ca/~galuc/wsdbm/User3346, http://db.uwaterloo.ca/~galuc/wsdbm/User9734, http://db.uwaterloo.ca/~galuc/wsdbm/User6959, http://db.uwaterloo.ca/~galuc/wsdbm/User4367, http://db.uwaterloo.ca/~galuc/wsdbm/User4574, http://db.uwaterloo.ca/~galuc/wsdbm/User2774, http://db.uwaterloo.ca/~galuc/wsdbm/User6134, http://db.uwaterloo.ca/~galuc/wsdbm/User18825, http://db.uwaterloo.ca/~galuc/wsdbm/User7308, http://db.uwaterloo.ca/~galuc/wsdbm/User18188, http://db.uwaterloo.ca/~galuc/wsdbm/User4003, http://db.uwaterloo.ca/~galuc/wsdbm/User5549, http://db.uwaterloo.ca/~galuc/wsdbm/User2536, http://db.uwaterloo.ca/~galuc/wsdbm/User8604, http://db.uwaterloo.ca/~galuc/wsdbm/User1323, http://db.uwaterloo.ca/~galuc/wsdbm/User901, http://db.uwaterloo.ca/~galuc/wsdbm/User10041, http://db.uwaterloo.ca/~galuc/wsdbm/User6910, http://db.uwaterloo.ca/~galuc/wsdbm/User9875, http://db.uwaterloo.ca/~galuc/wsdbm/User12474, http://db.uwaterloo.ca/~galuc/wsdbm/User1151, http://db.uwaterloo.ca/~galuc/wsdbm/User11020, http://db.uwaterloo.ca/~galuc/wsdbm/User17102, http://db.uwaterloo.ca/~galuc/wsdbm/User2044, http://db.uwaterloo.ca/~galuc/wsdbm/User16405, http://db.uwaterloo.ca/~galuc/wsdbm/User19310, http://db.uwaterloo.ca/~galuc/wsdbm/User13866, http://db.uwaterloo.ca/~galuc/wsdbm/User11788, http://db.uwaterloo.ca/~galuc/wsdbm/User9736]"
484,"[http://db.uwaterloo.ca/~galuc/wsdbm/User17695, http://db.uwaterloo.ca/~galuc/wsdbm/User2230, http://db.uwaterloo.ca/~galuc/wsdbm/User2498]"
485,"[http://db.uwaterloo.ca/~galuc/wsdbm/User9513, http://db.uwaterloo.ca/~galuc/wsdbm/User13877, http://db.uwaterloo.ca/~galuc/wsdbm/User6944, http://db.uwaterloo.ca/~galuc/wsdbm/User223]"
486,[http://db.uwaterloo.ca/~galuc/wsdbm/User8395]
487,"[http://db.uwaterloo.ca/~galuc/wsdbm/User17375, http://db.uwaterloo.ca/~galuc/wsdbm/User19743, http://db.uwaterloo.ca/~galuc/wsdbm/User1481, http://db.uwaterloo.ca/~galuc/wsdbm/User14752, http://db.uwaterloo.ca/~galuc/wsdbm/User12878, http://db.uwaterloo.ca/~galuc/wsdbm/User17138]"
488,[http://db.uwaterloo.ca/~galuc/wsdbm/User17138]
489,"[http://db.uwaterloo.ca/~galuc/wsdbm/User488, http://db.uwaterloo.ca/~galuc/wsdbm/User5441, http://db.uwaterloo.ca/~galuc/wsdbm/User13215, http://db.uwaterloo.ca/~galuc/wsdbm/User14408]"
490,"[http://db.uwaterloo.ca/~galuc/wsdbm/User18337, http://db.uwaterloo.ca/~galuc/wsdbm/User913, http://db.uwaterloo.ca/~galuc/wsdbm/User12488, http://db.uwaterloo.ca/~galuc/wsdbm/User2230, http://db.uwaterloo.ca/~galuc/wsdbm/User6964]"
491,"[http://db.uwaterloo.ca/~galuc/wsdbm/User16261, http://db.uwaterloo.ca/~galuc/wsdbm/User17679, http://db.uwaterloo.ca/~galuc/wsdbm/User4428]"
492,"[http://db.uwaterloo.ca/~galuc/wsdbm/User3649, http://db.uwaterloo.ca/~galuc/wsdbm/User5283]"
493,"[http://db.uwaterloo.ca/~galuc/wsdbm/User8516, http://db.uwaterloo.ca/~galuc/wsdbm/User13208, http://db.uwaterloo.ca/~galuc/wsdbm/User11103, http://db.uwaterloo.ca/~galuc/wsdbm/User14248]"
494,"[http://db.uwaterloo.ca/~galuc/wsdbm/User9877, http://db.uwaterloo.ca/~galuc/wsdbm/User7995]"
495,"[http://db.uwaterloo.ca/~galuc/wsdbm/User14715, http://db.uwaterloo.ca/~galuc/wsdbm/User18810]"
496,"[http://db.uwaterloo.ca/~galuc/wsdbm/User14025, http://db.uwaterloo.ca/~galuc/wsdbm/User14644]"
497,[http://db.uwaterloo.ca/~galuc/wsdbm/User5550]
498,"[http://db.uwaterloo.ca/~galuc/wsdbm/User7586, http://db.uwaterloo.ca/~galuc/wsdbm/User6500, http://db.uwaterloo.ca/~galuc/wsdbm/User7803, http://db.uwaterloo.ca/~galuc/wsdbm/User7884, http://db.uwaterloo.ca/~galuc/wsdbm/User2134, http://db.uwaterloo.ca/~galuc/wsdbm/User12246, http://db.uwaterloo.ca/~galuc/wsdbm/User19156]"
499,[http://db.uwaterloo.ca/~galuc/wsdbm/User9637]
500,"[http://db.uwaterloo.ca/~galuc/wsdbm/User13931, http://db.uwaterloo.ca/~galuc/wsdbm/User16603, http://db.uwaterloo.ca/~galuc/wsdbm/User16295]"
501,"[http://db.uwaterloo.ca/~galuc/wsdbm/User19033, http://db.uwaterloo.ca/~galuc/wsdbm/User4951]"
502,"[http://db.uwaterloo.ca/~galuc/wsdbm/User15386, http://db.uwaterloo.ca/~galuc/wsdbm/User12353, http://db.uwaterloo.ca/~galuc/wsdbm/User14070, http://db.uwaterloo.ca/~galuc/wsdbm/User3741, http://db.uwaterloo.ca/~galuc/wsdbm/User17107]"
503,[http://db.uwaterloo.ca/~galuc/wsdbm/User17138]
504,"[http://db.uwaterloo.ca/~galuc/wsdbm/User1286, http://db.uwaterloo.ca/~galuc/wsdbm/User19472, http://db.uwaterloo.ca/~galuc/wsdbm/User10210, http://db.uwaterloo.ca/~galuc/wsdbm/User17641]"
505,"[http://db.uwaterloo.ca/~galuc/wsdbm/User13689, http://db.uwaterloo.ca/~galuc/wsdbm/User3311, http://db.uwaterloo.ca/~galuc/wsdbm/User14070, http://db.uwaterloo.ca/~galuc/wsdbm/User8980]"
506,[http://db.uwaterloo.ca/~galuc/wsdbm/User10351]
507,"[http://db.uwaterloo.ca/~galuc/wsdbm/User16478, http://db.uwaterloo.ca/~galuc/wsdbm/User17224, http://db.uwaterloo.ca/~galuc/wsdbm/User14110, http://db.uwaterloo.ca/~galuc/wsdbm/User847, http://db.uwaterloo.ca/~galuc/wsdbm/User3758, http://db.uwaterloo.ca/~galuc/wsdbm/User13695, http://db.uwaterloo.ca/~galuc/wsdbm/User1269, http://db.uwaterloo.ca/~galuc/wsdbm/User19056, http://db.uwaterloo.ca/~galuc/wsdbm/User16264, http://db.uwaterloo.ca/~galuc/wsdbm/User2830, http://db.uwaterloo.ca/~galuc/wsdbm/User5963, http://db.uwaterloo.ca/~galuc/wsdbm/User1199, http://db.uwaterloo.ca/~galuc/wsdbm/User16459, http://db.uwaterloo.ca/~galuc/wsdbm/User6307, http://db.uwaterloo.ca/~galuc/wsdbm/User8979, http://db.uwaterloo.ca/~galuc/wsdbm/User11698, http://db.uwaterloo.ca/~galuc/wsdbm/User4137, http://db.uwaterloo.ca/~galuc/wsdbm/User13716, http://db.uwaterloo.ca/~galuc/wsdbm/User8444, http://db.uwaterloo.ca/~galuc/wsdbm/User8054, http://db.uwaterloo.ca/~galuc/wsdbm/User6546, http://db.uwaterloo.ca/~galuc/wsdbm/User4087, http://db.uwaterloo.ca/~galuc/wsdbm/User13683]"
508,"[http://db.uwaterloo.ca/~galuc/wsdbm/User15345, http://db.uwaterloo.ca/~galuc/wsdbm/User4513]"
509,[http://db.uwaterloo.ca/~galuc/wsdbm/User19598]
510,"[http://db.uwaterloo.ca/~galuc/wsdbm/User6640, http://db.uwaterloo.ca/~galuc/wsdbm/User18489, http://db.uwaterloo.ca/~galuc/wsdbm/User12239, http://db.uwaterloo.ca/~galuc/wsdbm/User14715, http://db.uwaterloo.ca/~galuc/wsdbm/User15227]"
511,[http://db.uwaterloo.ca/~galuc/wsdbm/User14226]
512,[]
513,"[http://db.uwaterloo.ca/~galuc/wsdbm/User7639, http://db.uwaterloo.ca/~galuc/wsdbm/User18618, http://db.uwaterloo.ca/~galuc/wsdbm/User465, http://db.uwaterloo.ca/~galuc/wsdbm/User7804, http://db.uwaterloo.ca/~galuc/wsdbm/User14697]"
514,[]
515,[http://db.uwaterloo.ca/~galuc/wsdbm/User5963]
516,[]
517,"[http://db.uwaterloo.ca/~galuc/wsdbm/User15405, http://db.uwaterloo.ca/~galuc/wsdbm/User10373, http://db.uwaterloo.ca/~galuc/wsdbm/User13227, http://db.uwaterloo.ca/~galuc/wsdbm/User17138, http://db.uwaterloo.ca/~galuc/wsdbm/User8980]"
518,"[http://db.uwaterloo.ca/~galuc/wsdbm/User14351, http://db.uwaterloo.ca/~galuc/wsdbm/User19445, http://db.uwaterloo.ca/~galuc/wsdbm/User8493]"
519,"[http://db.uwaterloo.ca/~galuc/wsdbm/User5803, http://db.uwaterloo.ca/~galuc/wsdbm/User15795, http://db.uwaterloo.ca/~galuc/wsdbm/User10371, http://db.uwaterloo.ca/~galuc/wsdbm/User17155]"
520,"[http://db.uwaterloo.ca/~galuc/wsdbm/User3397, http://db.uwaterloo.ca/~galuc/wsdbm/User10716, http://db.uwaterloo.ca/~galuc/wsdbm/User4288, http://db.uwaterloo.ca/~galuc/wsdbm/User4635]"
521,"[http://db.uwaterloo.ca/~galuc/wsdbm/User19654, http://db.uwaterloo.ca/~galuc/wsdbm/User5823, http://db.uwaterloo.ca/~galuc/wsdbm/User18886, http://db.uwaterloo.ca/~galuc/wsdbm/User14203, http://db.uwaterloo.ca/~galuc/wsdbm/User7565, http://db.uwaterloo.ca/~galuc/wsdbm/User18962, http://db.uwaterloo.ca/~galuc/wsdbm/User2342, http://db.uwaterloo.ca/~galuc/wsdbm/User14811, http://db.uwaterloo.ca/~galuc/wsdbm/User8041]"
522,"[http://db.uwaterloo.ca/~galuc/wsdbm/User13771, http://db.uwaterloo.ca/~galuc/wsdbm/User3910, http://db.uwaterloo.ca/~galuc/wsdbm/User17124, http://db.uwaterloo.ca/~galuc/wsdbm/User7797]"
523,"[http://db.uwaterloo.ca/~galuc/wsdbm/User5157, http://db.uwaterloo.ca/~galuc/wsdbm/User14478, http://db.uwaterloo.ca/~galuc/wsdbm/User11722, http://db.uwaterloo.ca/~galuc/wsdbm/User2948, http://db.uwaterloo.ca/~galuc/wsdbm/User13168]"
524,"[http://db.uwaterloo.ca/~galuc/wsdbm/User15405, http://db.uwaterloo.ca/~galuc/wsdbm/User10373, http://db.uwaterloo.ca/~galuc/wsdbm/User13227, http://db.uwaterloo.ca/~galuc/wsdbm/User17138, http://db.uwaterloo.ca/~galuc/wsdbm/User8980]"
525,"[http://db.uwaterloo.ca/~galuc/wsdbm/User682, http://db.uwaterloo.ca/~galuc/wsdbm/User6783, http://db.uwaterloo.ca/~galuc/wsdbm/User2948]"
526,"[http://db.uwaterloo.ca/~galuc/wsdbm/User7829, http://db.uwaterloo.ca/~galuc/wsdbm/User12926, http://db.uwaterloo.ca/~galuc/wsdbm/User4471]"
527,"[http://db.uwaterloo.ca/~galuc/wsdbm/User14676, http://db.uwaterloo.ca/~galuc/wsdbm/User9786, http://db.uwaterloo.ca/~galuc/wsdbm/User8980]"
528,"[http://db.uwaterloo.ca/~galuc/wsdbm/User18337, http://db.uwaterloo.ca/~galuc/wsdbm/User10564, http://db.uwaterloo.ca/~galuc/wsdbm/User3307, http://db.uwaterloo.ca/~galuc/wsdbm/User16845]"
529,"[http://db.uwaterloo.ca/~galuc/wsdbm/User11574, http://db.uwaterloo.ca/~galuc/wsdbm/User14549, http://db.uwaterloo.ca/~galuc/wsdbm/User14613, http://db.uwaterloo.ca/~galuc/wsdbm/User8001, http://db.uwaterloo.ca/~galuc/wsdbm/User12964, http://db.uwaterloo.ca/~galuc/wsdbm/User18221, http://db.uwaterloo.ca/~galuc/wsdbm/User4677, http://db.uwaterloo.ca/~galuc/wsdbm/User4109]"
530,"[http://db.uwaterloo.ca/~galuc/wsdbm/User1107, http://db.uwaterloo.ca/~galuc/wsdbm/User3098, http://db.uwaterloo.ca/~galuc/wsdbm/User17120, http://db.uwaterloo.ca/~galuc/wsdbm/User5736, http://db.uwaterloo.ca/~galuc/wsdbm/User19999]"
531,"[http://db.uwaterloo.ca/~galuc/wsdbm/User3365, http://db.uwaterloo.ca/~galuc/wsdbm/User3962, http://db.uwaterloo.ca/~galuc/wsdbm/User734, http://db.uwaterloo.ca/~galuc/wsdbm/User12610, http://db.uwaterloo.ca/~galuc/wsdbm/User11614, http://db.uwaterloo.ca/~galuc/wsdbm/User13048, http://db.uwaterloo.ca/~galuc/wsdbm/User19061, http://db.uwaterloo.ca/~galuc/wsdbm/User6964]"
532,"[http://db.uwaterloo.ca/~galuc/wsdbm/User18926, http://db.uwaterloo.ca/~galuc/wsdbm/User631, http://db.uwaterloo.ca/~galuc/wsdbm/User13777, http://db.uwaterloo.ca/~galuc/wsdbm/User13168, http://db.uwaterloo.ca/~galuc/wsdbm/User3973, http://db.uwaterloo.ca/~galuc/wsdbm/User3147]"
533,"[http://db.uwaterloo.ca/~galuc/wsdbm/User15386, http://db.uwaterloo.ca/~galuc/wsdbm/User12353, http://db.uwaterloo.ca/~galuc/wsdbm/User14070, http://db.uwaterloo.ca/~galuc/wsdbm/User3741, http://db.uwaterloo.ca/~galuc/wsdbm/User17107]"
534,"[http://db.uwaterloo.ca/~galuc/wsdbm/User17224, http://db.uwaterloo.ca/~galuc/wsdbm/User18770, http://db.uwaterloo.ca/~galuc/wsdbm/User19694, http://db.uwaterloo.ca/~galuc/wsdbm/User9075]"
535,"[http://db.uwaterloo.ca/~galuc/wsdbm/User7639, http://db.uwaterloo.ca/~galuc/wsdbm/User13089, http://db.uwaterloo.ca/~galuc/wsdbm/User18145, http://db.uwaterloo.ca/~galuc/wsdbm/User3735]"
536,[]
537,"[http://db.uwaterloo.ca/~galuc/wsdbm/User3962, http://db.uwaterloo.ca/~galuc/wsdbm/User14501]"
538,"[http://db.uwaterloo.ca/~galuc/wsdbm/User4174, http://db.uwaterloo.ca/~galuc/wsdbm/User705, http://db.uwaterloo.ca/~galuc/wsdbm/User2171, http://db.uwaterloo.ca/~galuc/wsdbm/User18355, http://db.uwaterloo.ca/~galuc/wsdbm/User4713, http://db.uwaterloo.ca/~galuc/wsdbm/User1195, http://db.uwaterloo.ca/~galuc/wsdbm/User12715]"
539,"[http://db.uwaterloo.ca/~galuc/wsdbm/User6640, http://db.uwaterloo.ca/~galuc/wsdbm/User12281, http://db.uwaterloo.ca/~galuc/wsdbm/User14754, http://db.uwaterloo.ca/~galuc/wsdbm/User14368, http://db.uwaterloo.ca/~galuc/wsdbm/User11944, http://db.uwaterloo.ca/~galuc/wsdbm/User19261, http://db.uwaterloo.ca/~galuc/wsdbm/User18255]"
540,"[http://db.uwaterloo.ca/~galuc/wsdbm/User8072, http://db.uwaterloo.ca/~galuc/wsdbm/User17990, http://db.uwaterloo.ca/~galuc/wsdbm/User18333]"
541,"[http://db.uwaterloo.ca/~galuc/wsdbm/User7586, http://db.uwaterloo.ca/~galuc/wsdbm/User6500, http://db.uwaterloo.ca/~galuc/wsdbm/User7803, http://db.uwaterloo.ca/~galuc/wsdbm/User7884, http://db.uwaterloo.ca/~galuc/wsdbm/User2134, http://db.uwaterloo.ca/~galuc/wsdbm/User12246, http://db.uwaterloo.ca/~galuc/wsdbm/User19156]"
542,"[http://db.uwaterloo.ca/~galuc/wsdbm/User13862, http://db.uwaterloo.ca/~galuc/wsdbm/User12545, http://db.uwaterloo.ca/~galuc/wsdbm/User19197]"
543,"[http://db.uwaterloo.ca/~galuc/wsdbm/User15829, http://db.uwaterloo.ca/~galuc/wsdbm/User14874, http://db.uwaterloo.ca/~galuc/wsdbm/User19741]"
544,[]
545,"[http://db.uwaterloo.ca/~galuc/wsdbm/User12674, http://db.uwaterloo.ca/~galuc/wsdbm/User2721]"
546,"[http://db.uwaterloo.ca/~galuc/wsdbm/User10670, http://db.uwaterloo.ca/~galuc/wsdbm/User4426]"
547,[]
548,"[http://db.uwaterloo.ca/~galuc/wsdbm/User17816, http://db.uwaterloo.ca/~galuc/wsdbm/User11103]"
549,"[http://db.uwaterloo.ca/~galuc/wsdbm/User17004, http://db.uwaterloo.ca/~galuc/wsdbm/User767, http://db.uwaterloo.ca/~galuc/wsdbm/User3816]"
550,"[http://db.uwaterloo.ca/~galuc/wsdbm/User5903, http://db.uwaterloo.ca/~galuc/wsdbm/User9733, http://db.uwaterloo.ca/~galuc/wsdbm/User6021]"
551,"[http://db.uwaterloo.ca/~galuc/wsdbm/User11177, http://db.uwaterloo.ca/~galuc/wsdbm/User2572, http://db.uwaterloo.ca/~galuc/wsdbm/User14273, http://db.uwaterloo.ca/~galuc/wsdbm/User8964, http://db.uwaterloo.ca/~galuc/wsdbm/User12850]"
552,"[http://db.uwaterloo.ca/~galuc/wsdbm/User15320, http://db.uwaterloo.ca/~galuc/wsdbm/User10649]"
553,"[http://db.uwaterloo.ca/~galuc/wsdbm/User372, http://db.uwaterloo.ca/~galuc/wsdbm/User3658, http://db.uwaterloo.ca/~galuc/wsdbm/User19589, http://db.uwaterloo.ca/~galuc/wsdbm/User17842, http://db.uwaterloo.ca/~galuc/wsdbm/User9079, http://db.uwaterloo.ca/~galuc/wsdbm/User11210, http://db.uwaterloo.ca/~galuc/wsdbm/User3821, http://db.uwaterloo.ca/~galuc/wsdbm/User16975, http://db.uwaterloo.ca/~galuc/wsdbm/User12713, http://db.uwaterloo.ca/~galuc/wsdbm/User17325, http://db.uwaterloo.ca/~galuc/wsdbm/User14186, http://db.uwaterloo.ca/~galuc/wsdbm/User8276, http://db.uwaterloo.ca/~galuc/wsdbm/User2280]"
554,[http://db.uwaterloo.ca/~galuc/wsdbm/User2572]
555,[http://db.uwaterloo.ca/~galuc/wsdbm/User1672]
556,"[http://db.uwaterloo.ca/~galuc/wsdbm/User488, http://db.uwaterloo.ca/~galuc/wsdbm/User14019, http://db.uwaterloo.ca/~galuc/wsdbm/User19995, http://db.uwaterloo.ca/~galuc/wsdbm/User1685, http://db.uwaterloo.ca/~galuc/wsdbm/User5199]"
557,"[http://db.uwaterloo.ca/~galuc/wsdbm/User15955, http://db.uwaterloo.ca/~galuc/wsdbm/User14576]"
558,[http://db.uwaterloo.ca/~galuc/wsdbm/User12979]
559,"[http://db.uwaterloo.ca/~galuc/wsdbm/User4640, http://db.uwaterloo.ca/~galuc/wsdbm/User8990, http://db.uwaterloo.ca/~galuc/wsdbm/User15221, http://db.uwaterloo.ca/~galuc/wsdbm/User9786]"
560,"[http://db.uwaterloo.ca/~galuc/wsdbm/User3384, http://db.uwaterloo.ca/~galuc/wsdbm/User10363, http://db.uwaterloo.ca/~galuc/wsdbm/User4648, http://db.uwaterloo.ca/~galuc/wsdbm/User17577, http://db.uwaterloo.ca/~galuc/wsdbm/User5152, http://db.uwaterloo.ca/~galuc/wsdbm/User18255, http://db.uwaterloo.ca/~galuc/wsdbm/User3004]"
561,"[http://db.uwaterloo.ca/~galuc/wsdbm/User17816, http://db.uwaterloo.ca/~galuc/wsdbm/User11103]"
562,"[http://db.uwaterloo.ca/~galuc/wsdbm/User7477, http://db.uwaterloo.ca/~galuc/wsdbm/User7339]"
563,"[http://db.uwaterloo.ca/~galuc/wsdbm/User14173, http://db.uwaterloo.ca/~galuc/wsdbm/User4882, http://db.uwaterloo.ca/~galuc/wsdbm/User7091, http://db.uwaterloo.ca/~galuc/wsdbm/User8493]"
564,"[http://db.uwaterloo.ca/~galuc/wsdbm/User12926, http://db.uwaterloo.ca/~galuc/wsdbm/User18499, http://db.uwaterloo.ca/~galuc/wsdbm/User8256, http://db.uwaterloo.ca/~galuc/wsdbm/User7704, http://db.uwaterloo.ca/~galuc/wsdbm/User18524]"
565,"[http://db.uwaterloo.ca/~galuc/wsdbm/User2869, http://db.uwaterloo.ca/~galuc/wsdbm/User2062]"
566,[http://db.uwaterloo.ca/~galuc/wsdbm/User19702]
567,[http://db.uwaterloo.ca/~galuc/wsdbm/User10351]
568,[http://db.uwaterloo.ca/~galuc/wsdbm/User861]
569,"[http://db.uwaterloo.ca/~galuc/wsdbm/User682, http://db.uwaterloo.ca/~galuc/wsdbm/User10849, http://db.uwaterloo.ca/~galuc/wsdbm/User13672]"
570,[http://db.uwaterloo.ca/~galuc/wsdbm/User17581]
571,"[http://db.uwaterloo.ca/~galuc/wsdbm/User15505, http://db.uwaterloo.ca/~galuc/wsdbm/User7381, http://db.uwaterloo.ca/~galuc/wsdbm/User9958, http://db.uwaterloo.ca/~galuc/wsdbm/User12196, http://db.uwaterloo.ca/~galuc/wsdbm/User2280]"
572,"[http://db.uwaterloo.ca/~galuc/wsdbm/User5803, http://db.uwaterloo.ca/~galuc/wsdbm/User4882, http://db.uwaterloo.ca/~galuc/wsdbm/User174, http://db.uwaterloo.ca/~galuc/wsdbm/User797, http://db.uwaterloo.ca/~galuc/wsdbm/User12830, http://db.uwaterloo.ca/~galuc/wsdbm/User14934]"
573,"[http://db.uwaterloo.ca/~galuc/wsdbm/User2632, http://db.uwaterloo.ca/~galuc/wsdbm/User12928]"
